date_of_birth,primary_department,annual_salary,job_title,drexel_id,drexel_id,full_name
3/23/1956,Materials Science and Engineering,65354,Software Engineer,dvs81,dvs81,Dora Streeter
8/3/1951,Materials Science and Engineering,89948,Professor,dw482,dw482,Denise Way
11/11/1971,Chemical and Biological Engineering,159144,Research Director,dwb829,dwb829,David Bozell
6/23/1963,Sociology,100489,Research Manager,dwb93,dwb93,Dean Borelli
1/24/1962,Politics,92928,Professor,dwd86,dwd86,Daniel Driscoll
4/12/1985,"""Civil",85862,Professor,dwm86,dwm86,Desmond McMahon
5/1/1977,Chemistry,105286,Professor,dwm94,dwm94,Daniel Moix
2/11/1977,"""Biodiversity",105496,Payroll Administrator,eab254,eab254,Erica Baker
3/19/1973,Electrical and Computer Engineering,82817,Professor,eac95,eac95,Elizabeth Campbell
11/13/1977,Mathematics,105142,Professor,eaf48,eaf48,Eve Friedman
1/13/1952,Psychological and Brain Sciences,67367,Talent Acquistion Consultant,eag48,eag48,Elisa Gregg
8/22/1974,"""Biodiversity",96566,Professor,eah61,eah61,Ernest Hakanen
8/16/1952,Electrical and Computer Engineering,111006,Professor,eat57,eat57,Elizabeth Tomaszewski
2/15/1975,Chemistry,95878,Professor,eau43,eau43,Emily Urban
1/18/1974,Biology,100725,Professor,eaw11,eaw11,Elizabeth Ward
2/26/1985,"""Biodiversity",111481,Professor,eaz37,eaz37,Eric Zillmer
11/23/1956,English & Philosophy,106999,Professor,eb233,eb233,Erica Benamy
8/17/1995,,35241,Janitor,eba54,eba54,Erica Adams
10/28/1968,Global Studies and Modern Languages,87355,Adjunct Instructor,eba97,eba97,Edward Altobell
1/13/1975,Mathematics,93954,Professor,ebb48,ebb48,Edner Bataille
12/2/1956,Engineering Leadership and Society,84562,Professor,ebd614,ebd614,Edward Daeschler
2/2/1988,Mechanical Engineering and Mechanics,99178,Professor,ebk94,ebk94,Ehsan Khosroshahi
10/9/1986,English & Philosophy,112697,Professor,ebr38,ebr38,Eric Rymshaw
1/12/1973,Biology,87557,Professor,ec141,ec141,Elena Cohen
5/17/1987,Chemistry,86560,Professor,ec697,ec697,Evangelia Chrysikou
12/28/1988,"""Civil",90439,Adjunct Instructor,ecf25,ecf25,Elizabeth Flory
11/24/1958,Sociology,94843,Payroll Administrator,ecj41,ecj41,Eric Johnson
1/26/1971,Criminology & Justice Studies,105447,Professor,ecj73,ecj73,Evan James
2/18/1950,Criminology & Justice Studies,109752,Professor,eck387,eck387,Emin Kumbur
10/13/1968,,40917,Public Safety Officer,ecr37,ecr37,Eric Rowe
11/11/1988,Communication,103037,Professor,ecs90,ecs90,Errol Sull
11/12/1982,Global Studies and Modern Languages,97404,Clinician,ect119,ect119,Edward Truesdell
9/19/1955,"""Biodiversity",89174,Professor,eda13,eda13,Edward Arnheiter
4/11/1961,Chemistry,96102,Professor,edc46,edc46,Esther Chernak
4/20/1960,Sociology,69778,Accountant,edd54,edd54,Edward Downey
8/2/1992,Biology,106373,Professor,ede71,ede71,Elizabeth Euiler
5/23/1950,Global Studies and Modern Languages,96142,Program Coordinator,edf34,edf34,Estela Frasure
5/24/1980,English & Philosophy,96333,Professor,edf391,edf391,Ellen Feld
12/10/1950,Materials Science and Engineering,90726,Finance Coordinator,eds73,eds73,Elizabeth Salais
7/11/1978,Engineering Leadership and Society,88984,Professor,eds88,eds88,Eric Scheidly
10/14/1952,History,35949,Reference Librarian,eds99,eds99,Elizabeth Smith
8/20/1964,English & Philosophy,102863,Professor,eec95,eec95,Eric Carr
12/17/1959,"""Biodiversity",82086,Professor,eed98,eed98,Erin Durkin
3/16/1959,Communication,112182,Program Coordinator,eee88,eee88,Edward Ewell
3/26/1961,Mechanical Engineering and Mechanics,106875,Professor,eeg74,eeg74,Erin Gallagher
12/23/1972,Mechanical Engineering and Mechanics,106791,Professor,eej329,eej329,Emily Janes
10/12/1983,History,68657,Administrative Coordinator,eel31,eel31,Ellen Lamb
1/10/1988,"""Biodiversity",87435,Professor,eem10,eem10,Erin Mccourt
7/26/1956,"""Civil",88809,Senior Advisor,eem33,eem33,Eddie Mckinney
4/8/1972,Politics,85112,Finance Coordinator,een30,een30,Edith Nelson
4/15/1967,Chemical and Biological Engineering,95776,Professor,eeo281,eeo281,Eydis Olsen-Robinson
12/7/1955,Criminology & Justice Studies,82813,Professor,eer33,eer33,Eric Rios
8/9/1977,Chemical and Biological Engineering,89416,Professor,eew50,eew50,Ebony White
2/10/1953,Global Studies and Modern Languages,47300,Receptionist/Scheduler,efb87,efb87,Edith Beauchemin
5/13/1990,Psychological and Brain Sciences,90029,Professor,eff628,eff628,Eric Fleming
7/11/1995,Mathematics,110835,Senior Advisor,efj866,efj866,Edgardo Johnson
12/14/1953,Chemical and Biological Engineering,111736,Professor,efk30,efk30,Emmanuel Koku
9/1/1954,Criminology & Justice Studies,91699,Professor,efn98,efn98,Edward Nelling
10/12/1951,Politics,109415,Professor,eg228,eg228,Ellen Giarelli
11/1/1956,Chemistry,98568,Professor,eg382,eg382,Emma Glackin
9/21/1986,Biology,87278,Professor,eg742,eg742,Elizabeth Goldberg-Johnson
6/22/1988,History,82144,Research Professor,egg27,egg27,Eunice Green
3/24/1994,,39038,Janitor,egs18,egs18,Elsie Schwartz
8/5/1962,Physics,82977,Professor,egs59,egs59,Earline Stahl
7/8/1963,Mechanical Engineering and Mechanics,55208,Psychologist,egt87,egt87,Eleanor Talbot
4/18/1959,Materials Science and Engineering,91515,Professor,eh208,eh208,Elizabeth Hammond-Ritschard
12/26/1995,Electrical and Computer Engineering,67357,Human Resources,ehm40,ehm40,Elsie Melton
9/6/1955,Chemical and Biological Engineering,87680,Professor,ehw64,ehw64,Elizabeth Warrick
11/18/1976,"""Biodiversity",91863,Professor,ehw75,ehw75,Eli Worth
11/2/1953,Engineering Leadership and Society,112465,Professor,ej198,ej198,Eli Joteva
7/22/1963,Global Studies and Modern Languages,105594,Professor,eja70,eja70,Evan Arena
9/10/1988,Sociology,104555,Professor,ejb34,ejb34,Ellen Bass
12/14/1990,Mathematics,31015,Event Services Specialist,ejb41,ejb41,Edith Bromley
12/7/1989,Criminology & Justice Studies,58756,Software Engineer,ejb559,ejb559,Edward Barnoski
4/4/1956,Mechanical Engineering and Mechanics,101717,Professor,ejb97,ejb97,Erika Barrington
12/12/1956,Materials Science and Engineering,90196,Professor,ejg71,ejg71,Ed Gracely
6/13/1961,Global Studies and Modern Languages,98456,Professor,ejh208,ejh208,Eammon Hart
9/3/1953,Chemical and Biological Engineering,55469,Research Coordinator,ejj23,ejj23,Eugene Johnson
12/4/1980,Psychological and Brain Sciences,100214,Professor,ejm80,ejm80,Elease McLaurin
11/10/1987,Chemistry,103389,Professor,ejr81,ejr81,Eddy Rhenals-Narvaez
12/24/1952,Mathematics,108622,Professor,ejs13,ejs13,Ellen Staurowsky
11/18/1980,"""Biodiversity",83695,Professor,ejs728,ejs728,Eric Schmutz
3/17/1984,History,98516,Professor,ejt729,ejt729,Elizabeth Thorpe
2/22/1956,Criminology & Justice Studies,83870,Professor,ejv41,ejv41,Eric Vogt
12/16/1995,Mathematics,88937,Professor,ek211,ek211,Elvisa Kina
2/20/1979,Sociology,96301,Professor,ek231,ek231,Euisun Kim
2/2/1964,Mechanical Engineering and Mechanics,85619,Professor,ek332,ek332,Elizabeth Kimball
7/3/1988,Chemistry,111462,Professor,ek881,ek881,Edward Kim
4/16/1951,Chemical and Biological Engineering,92018,Professor,ek895,ek895,Erica Kleckner
8/17/1988,"""Biodiversity",36437,Reference Librarian,ekj61,ekj61,Elaine Jackson
1/24/1954,Mechanical Engineering and Mechanics,105881,Professor,ekk774,ekk774,Emily Kelting
4/22/1989,Sociology,96935,Professor,eks12,eks12,Emma Snelling
12/6/1991,Electrical and Computer Engineering,111375,Professor,eks27,eks27,Erica Springer
12/12/1973,Mechanical Engineering and Mechanics,95785,Professor,el443,el443,Erin Lopez
10/15/1957,Sociology,191371,Deputy Director,elb497,elb497,Edna Bush
8/6/1989,Engineering Leadership and Society,107443,Professor,elb70,elb70,Erin Brobson
1/1/1988,Politics,83175,Professor,elc561,elc561,Ellen Clay
10/3/1955,"""Biodiversity",106091,Professor,eld47,eld47,Evan Danziger
10/9/1975,Chemistry,98664,Professor,elh69,elh69,Elizabeth Haslam
10/23/1970,Electrical and Computer Engineering,106960,Professor,elj95,elj95,Ebony Jones
6/27/1963,Criminology & Justice Studies,105759,Professor,elk89,elk89,Elizabeth Kaminsky
12/22/1991,Engineering Leadership and Society,60160,Academic Advisor,elr551,elr551,Eleanor Roberson
11/2/1968,Engineering Leadership and Society,88916,Professor,els97,els97,Eleanor Sharpe
2/24/1989,Sociology,85976,Professor,em134,em134,Elizabeth Milroy
7/13/1977,Biology,92089,Professor,em292,em292,Elizabeth McNamara
9/13/1963,Chemical and Biological Engineering,86752,Professor,ema42,ema42,Evangelia Alexiou-Reo
5/20/1972,Chemistry,27635,Reference Librarian,ema877,ema877,Elizabeth Adams
4/3/1969,Chemical and Biological Engineering,97964,Professor,emb732,emb732,Elaine Barclay
11/27/1962,English & Philosophy,108696,Professor,emb79,emb79,Elise Bryers
1/19/1976,Global Studies and Modern Languages,110449,Professor,emc38,emc38,Edward Cramp
2/7/1951,Communication,105939,Professor,eme822,eme822,Elaine Erne
10/26/1984,Communication,88206,Professor,emf53,emf53,Elea Feit
5/26/1965,Politics,84763,Professor,emf85,emf85,Eliezer Fich
11/27/1964,"""Civil",109707,Professor,emf91,emf91,Evan Forman
3/28/1982,Chemical and Biological Engineering,62423,Designer,emh456,emh456,Eric Headrick
6/11/1970,Mathematics,94045,Professor,emh83,emh83,Edward Hennessey
8/26/1974,History,95912,Professor,emk45,emk45,Elise Krespan
3/27/1990,"""Civil",104222,Research Professor,emm87,emm87,Estella Mejia
10/4/1988,Physics,103206,Professor,emt83,emt83,Eva Thury
6/21/1975,Physics,103429,Professor,emw25,emw25,Emily Wylie
6/17/1961,Chemistry,86895,Professor,ep645,ep645,Ekaterina Pomerantseva
2/11/1963,History,97503,Professor,ep958,ep958,Emil Polyak
5/8/1953,Criminology & Justice Studies,34623,Reference Librarian,epb16,epb16,Eva Blais
10/28/1973,Biology,186461,Deputy Director,eph18,eph18,Elizabeth Hassell
10/5/1982,,37149,Public Safety Officer,epj978,epj978,Earl Johnson
9/15/1951,Electrical and Computer Engineering,109055,Professor,epk77,epk77,Eric Karnes
10/14/1989,Engineering Leadership and Society,90681,Research Professor,epr41,epr41,Elizabeth Rader
7/13/1980,Chemistry,90900,Professor,eps40,eps40,Erik Sundquist
11/27/1981,Communication,99174,Professor,era733,era733,Emad Ahmed
5/15/1953,History,106471,Senior Advisor,erb51,erb51,Eugene Bradshaw
9/14/1957,Politics,92699,Senior Advisor,erc39,erc39,Erik Cahill
2/12/1975,Chemistry,58709,Accountant,erd30,erd30,Elizabeth Dasilva
4/18/1958,Politics,110122,Clinician,erm20,erm20,Eric Mcdaniel
2/9/1974,History,55103,Academic Advisor,erm29,erm29,Eric Meler
2/23/1958,"""Biodiversity",109760,Professor,es729,es729,Eric Sun
10/26/1973,Communication,111166,Professor,es864,es864,Ellen Stephanie
5/11/1979,"""Biodiversity",101035,Research Professor,esb13,esb13,Emma Burkhart
8/13/1954,Sociology,89491,Payroll Administrator,esc63,esc63,Elaine Caldwell
11/20/1991,Electrical and Computer Engineering,62567,Software Engineer,esf30,esf30,Erma Fleming
3/7/1958,Criminology & Justice Studies,86218,Professor,esf95,esf95,Edward Falkowski
12/16/1970,Engineering Leadership and Society,58748,Software Engineer,esm33,esm33,Emily Mccown
3/13/1961,Physics,99230,Professor,esq28,esq28,Elizabeth Quinn
9/20/1964,Psychological and Brain Sciences,91293,Professor,esr39,esr39,Emmanuela Ruiz
8/27/1963,Chemistry,107052,Professor,esv96,esv96,Elizabeth Valdez
6/21/1976,Engineering Leadership and Society,105016,Professor,etb30,etb30,Eric Brewe
6/3/1990,Materials Science and Engineering,105894,Professor,ets89,ets89,Elias Spiliotis
12/28/1952,,47755,Public Safety Officer,ett38,ett38,Edna Tyer
5/25/1961,Criminology & Justice Studies,99064,Professor,ev552,ev552,Eugenia Victoria
6/1/1980,"""Civil",104438,Professor,ev563,ev563,Ekaterina Vanovskaya
4/19/1965,Mathematics,61911,Research Coordinator,evb96,evb96,Eva Byrd
7/6/1985,Chemistry,43248,Science Librarian,evl76,evl76,Elaine Lee
5/8/1993,Sociology,110031,Professor,ew416,ew416,Elizabeth Watson
5/16/1990,Engineering Leadership and Society,109545,Professor,ew586,ew586,Ezra Wood
12/8/1956,Criminology & Justice Studies,96115,Professor,ewh65,ewh65,Eric Herr
8/10/1978,Engineering Leadership and Society,87648,Professor,ewr22,ewr22,Eli Robbins
4/1/1970,Materials Science and Engineering,41326,Learning Specialist,eww62,eww62,Earl Woodley
7/2/1995,Sociology,104310,Professor,ey161,ey161,Erjia Yan
11/25/1967,Biology,96632,Professor,faf996,faf996,Frank Ferrone
4/14/1967,Sociology,97414,Professor,fam484,fam484,Franco Montalto
5/3/1960,Global Studies and Modern Languages,107750,Professor,far80,far80,Frank Rowe
11/22/1987,History,91982,Research Professor,fbd28,fbd28,Frederick Dawkins
12/22/1960,"""Biodiversity",87388,Professor,fc234,fc234,Fernando Carreon
5/22/1952,Global Studies and Modern Languages,89097,Professor,fc928,fc928,Fairuz Chowdhury
5/13/1990,"""Biodiversity",82115,Professor,fcm122,fcm122,Frank Marziani
6/15/1960,Communication,88422,Research Professor,fct746,fct746,Frank Tran
9/7/1956,Criminology & Justice Studies,100403,Professor,fda44,fda44,Fred Allen
2/28/1964,Criminology & Justice Studies,101282,Professor,fe376,fe376,Felice Elefant
4/12/1990,Biology,55968,Systems Analyst,fea58,fea58,Felicia Aucoin
8/1/1957,Chemistry,92166,Professor,fet50,fet50,Florence Thompson
5/14/1973,English & Philosophy,93096,Professor,fff376,fff376,Fraser Fleming
5/2/1977,Global Studies and Modern Languages,84503,Professor,fg982,fg982,Farnaz Ghashami
7/20/1986,Psychological and Brain Sciences,100712,Professor,fhc22,fhc22,Fran Cornelius
11/11/1993,Mechanical Engineering and Mechanics,98416,Research Manager,fhj64,fhj64,Faith Johnson
4/21/1989,Engineering Leadership and Society,55555,Academic Advisor,fim51,fim51,Felicia Martindale
6/15/1967,Global Studies and Modern Languages,143358,Executive Director,fir994,fir994,Fred Rivera
4/27/1961,Mathematics,86569,Professor,fiv29,fiv29,Filippos Vokolos
6/17/1962,Mechanical Engineering and Mechanics,58833,Designer,fja56,fja56,Francisco Amato
8/18/1952,"""Biodiversity",95246,Professor,fjb41,fjb41,Floss Barber
5/20/1967,Physics,36389,Learning Specialist,fjc84,fjc84,Frederick Cronk
2/16/1968,English & Philosophy,98792,Professor,fjd43,fjd43,Fred DiCostanzo
6/20/1979,"""Biodiversity",103499,Finance Coordinator,fjf19,fjf19,Faye Formella
2/25/1976,History,83441,Professor,fjl84,fjl84,Frank Lee
5/25/1950,Mathematics,89778,Research Professor,fjs12,fjs12,Frank Soltys
2/27/1962,"""Civil",95052,Professor,fk218,fk218,Fabrice Kentatchime
5/26/1962,Sociology,107555,Professor,fkr11,fkr11,Francis Rapisarda
4/23/1969,Chemical and Biological Engineering,95751,Professor,fkr54,fkr54,Fredricka Reisman
9/16/1960,Chemical and Biological Engineering,98801,Professor,fl687,fl687,Fei Lu
8/1/1976,Chemistry,29703,Reference Librarian,fld54,fld54,Frank Davis
3/17/1978,History,91912,Professor,flp89,flp89,Fredric Plotnick
3/28/1987,Chemical and Biological Engineering,84810,Research Professor,fma40,fma40,Frankie Adames
11/6/1965,Politics,82203,Professor,fmc317,fmc317,Ferne Cohen
11/18/1957,Electrical and Computer Engineering,65808,Research Coordinator,fme85,fme85,Fernando Ensminger
8/25/1953,Physics,88631,Professor,fmi25,fmi25,Florence Ierardi
10/8/1968,Global Studies and Modern Languages,95094,Professor,fp227,fp227,Flavia Padovani
1/3/1974,,65950,Drexel Central Coordinator,fpc53,fpc53,Frances Chien
9/8/1970,Communication,110352,Professor,fpt85,fpt85,Frances Temple-West
5/28/1990,Chemistry,97627,Professor,fr929,fr929,Forogh Rahim
4/6/1972,History,99285,Program Coordinator,frr23,frr23,Frank Ross
1/23/1955,Biology,81964,Professor,frs21,frs21,Finley Shapiro
12/4/1970,"""Biodiversity",67513,Psychologist,frt595,frt595,Frank Turton
12/13/1993,"""Civil",107959,Program Coordinator,frw91,frw91,Frank Warren
10/16/1973,Electrical and Computer Engineering,108113,Professor,fs873,fs873,Fred Siegel
5/18/1960,Mechanical Engineering and Mechanics,85968,Professor,fsc198,fsc198,Fernand Cohen
7/2/1950,Chemistry,64961,Research Coordinator,fsr955,fsr955,Francis Ray
8/20/1950,Politics,97346,Program Coordinator,fsr98,fsr98,Fred Robinson
7/14/1977,Electrical and Computer Engineering,101195,Finance Coordinator,fwb74,fwb74,Forest Berman
9/15/1992,Chemistry,105622,Professor,fyp93,fyp93,Fariborz Partovi
7/4/1989,"""Civil",108501,Professor,fz146,fz146,Fengqing Zhang
10/2/1978,Mathematics,102601,Professor,fzl45,fzl45,Felice Le-Scherban
12/22/1980,Politics,100719,Professor,gab62,gab62,Greyory Blake
11/11/1966,Sociology,82573,Professor,gaj907,gaj907,Geraldine Jeter
7/11/1973,"""Civil",83018,Professor,gam10,gam10,George MacMillan
3/14/1995,Engineering Leadership and Society,102071,Professor,gam27,gam27,Gabrielle Maloney
3/14/1961,Mechanical Engineering and Mechanics,108489,Professor,gan99,gan99,Gordian Ndubizu
8/4/1976,Materials Science and Engineering,108412,Program Coordinator,gap40,gap40,Gwendolyn Poque
5/13/1974,Engineering Leadership and Society,92706,Clinician,gbb63,gbb63,Gladys Brzozowski
5/8/1965,English & Philosophy,103326,Professor,gbm17,gbm17,Geoffrey Mainland
4/15/1954,Politics,46250,Technician,gcf92,gcf92,Gregory Flores
7/9/1969,Biology,68118,Administrative Coordinator,gcm55,gcm55,Glen Meyers
5/21/1988,Psychological and Brain Sciences,67970,Designer,gct59,gct59,Gloria Toney
5/20/1969,Communication,86018,Professor,gd386,gd386,Genevieve Dion
11/6/1983,Politics,93629,Professor,gda19,gda19,Gavin Ashman
1/15/1969,Politics,95682,Payroll Administrator,gdb37,gdb37,Gayle Broom
3/12/1971,History,109824,Professor,gde40,gde40,Garth Ehrlich
12/14/1984,English & Philosophy,181503,Research Director,gdm31,gdm31,Gerald Mccormick
12/12/1984,English & Philosophy,93086,Research Professor,gdo37,gdo37,Gary Oglesby
12/9/1953,English & Philosophy,91643,Professor,gdr82,gdr82,Gail Rosen
12/1/1990,Electrical and Computer Engineering,99241,Professor,gef27,gef27,Georgeanna Foley
9/22/1966,Politics,87039,Professor,geg47,geg47,Gloria Gonzalez-Kruger
8/28/1963,"""Civil",109241,Professor,geo806,geo806,Gwen Ottinger
6/4/1968,Global Studies and Modern Languages,110070,Professor,gf736,gf736,Gennady Friedman
11/24/1979,Global Studies and Modern Languages,84599,Senior Advisor,gfk92,gfk92,Garland Kuhlmann
10/6/1966,Politics,111339,Professor,gfs24,gfs24,Gerald Strachan
3/7/1971,Physics,87604,Professor,ggh37,ggh37,Grace Hsuan
9/16/1993,"""Biodiversity",61391,Academic Advisor,ggs98,ggs98,Georgia Stubbs
7/12/1962,Communication,110495,Adjunct Instructor,ghd58,ghd58,Gary Diggs
7/7/1976,"""Biodiversity",100444,Professor,gik84,gik84,Gabriel Kuriloff
9/7/1988,Chemistry,105032,Clinician,gjg42,gjg42,Gary Good
9/9/1992,Global Studies and Modern Languages,100860,Research Professor,gjj91,gjj91,Gabriel Johnston
4/10/1989,Mechanical Engineering and Mechanics,101247,Professor,gjl30,gjl30,Gregory Lang
1/19/1962,Global Studies and Modern Languages,112309,Program Coordinator,gjp35,gjp35,Gayle Pushaw
9/25/1984,,39474,Janitor,gjs38,gjs38,Gary Smith
1/21/1977,Physics,107564,Professor,gjs50,gjs50,Giuseppe Salomone
2/12/1965,Sociology,98610,Professor,gjw61,gjw61,Gregory Wright
5/21/1974,Global Studies and Modern Languages,100350,Professor,gjz93,gjz93,Gwen Zegestowsky
10/25/1983,History,109652,Research Professor,gkc555,gkc555,Gerald Callahan
2/23/1987,Electrical and Computer Engineering,112245,Clinician,gkj774,gkj774,Gloria Johnson
