date_of_birth,living_address,is_communter,email,student_program_type,phone,home_address,majors,minors,annual_financial_aid_award,outstanding_balances,drexel_id,drexel_id,drexel_id,drexel_id,full_name
12/22/2002,"""223 N. 34th Street Philadelphia",0,ccr37@drexel.edu,Undergraduate,668-182-1488,"""223 N. 34th Street Philadelphia",Bachelor of Science in Game Design & Production,Minor in Mathematics,18600.0,72.26,ccr37,ccr37,ccr37,ccr37,Candice Catherine Reid
4/25/1999,10400 Royal Oak Road,0,ccr41@drexel.edu,Graduate,413-843-2298,10400 Royal Oak Road,Master of Science in Undergraduate STEM Education,,18600.0,0.0,ccr41,ccr41,ccr41,ccr41,Corey Christopher Raley
7/13/2002,"""101 N 34th Street Philadelphia",0,ccr63@drexel.edu,Undergraduate,685-933-3433,"""101 N 34th Street Philadelphia",Bachelor of Science in Design and Merchandising,,16200.0,77.39,ccr63,ccr63,ccr63,ccr63,Clarence Clifford Riggs
9/25/2003,38252 Farwell Drive,0,ccr883@drexel.edu,Graduate,980-892-1047,38252 Farwell Drive,"Master of Science in Science, Technology, and Society",Minor in History of Capitalism,18600.0,0.0,ccr883,ccr883,ccr883,ccr883,Clifton Cruz Roden
7/6/2004,1004 Bellflower Street,0,ccr89@drexel.edu,Undergraduate,975-361-1323,1004 Bellflower Street,Bachelor of Science in Construction Management in Construction Management,,18600.0,0.0,ccr89,ccr89,ccr89,ccr89,Carol Caroline Rubin
11/9/2002,"""3320 Powelton Avenue Philadelphia",0,ccs37@drexel.edu,Undergraduate,957-298-5316,"""3320 Powelton Avenue Philadelphia",Bachelor of Arts in Law,,16200.0,19.95,ccs37,ccs37,ccs37,ccs37,Carol Ciara Shaw
10/8/2004,835 Shiloh Court,0,ccs58@drexel.edu,Undergraduate,666-829-7475,835 Shiloh Court,Bachelor of Science in Business Administration in Business Administration,,20000.0,48.32,ccs58,ccs58,ccs58,ccs58,Christopher Charles Selby
9/6/2002,4409 Star Jasmine Court,0,ccs60@drexel.edu,Undergraduate,596-523-2079,4409 Star Jasmine Court,Bachelor of Science in Construction Management in Construction Management,Minor in Mathematics,16200.0,69.24,ccs60,ccs60,ccs60,ccs60,Christian Cynthia Stenger
5/6/2003,10312 Parlett Place,0,cct12@drexel.edu,Graduate,819-493-6654,10312 Parlett Place,Master of Laws in Health Care and Pharmaceutical Compliance (LLM) - Quarter Calendar,Minor in Italian Studies,16200.0,0.0,cct12,cct12,cct12,cct12,Charles Christopher Todd
9/3/2001,129 Grant Street,0,ccu78@drexel.edu,Undergraduate,560-329-8806,129 Grant Street,Bachelor of Science in Nutrition and Foods,Minor in Artificial Intelligence and Learning,20000.0,0.0,ccu78,ccu78,ccu78,ccu78,Charles Charles Underwood
6/19/2002,2732 Humboldt Avenue,0,ccv10@drexel.edu,Undergraduate,412-832-3677,2732 Humboldt Avenue,Bachelor of Science in Custom-Designed Major,Minor in Computer Science,16200.0,0.0,ccv10,ccv10,ccv10,ccv10,Charles Carlos Valdez
5/11/2001,14347 Corvallis Street,0,ccw21@drexel.edu,Undergraduate,255-309-1544,14347 Corvallis Street,Bachelor of Science in Behavioral Health Counseling,,20000.0,73.96,ccw21,ccw21,ccw21,ccw21,Camille Carrie White
9/25/1999,4439 Gale Street,0,ccw324@drexel.edu,Graduate,956-800-5972,4439 Gale Street,Master of Science in Robotics and Autonomy,,18600.0,77.8,ccw324,ccw324,ccw324,ccw324,Cheryl Charlene Wells
9/19/2002,"""3320 Powelton Avenue Philadelphia",0,ccw56@drexel.edu,Undergraduate,849-932-3927,"""3320 Powelton Avenue Philadelphia",Bachelor of Science in Business Administration in Organizational Management (co-major),,20000.0,0.0,ccw56,ccw56,ccw56,ccw56,Caitlin Crystal Wallace
3/10/2000,1725 Oxford Street,0,ccw69@drexel.edu,Graduate,677-538-6400,1725 Oxford Street,Master of Health Science in Physician Assistant,Minor in Data Science,18600.0,67.17,ccw69,ccw69,ccw69,ccw69,Charlene Carrie Ward
9/28/2002,29 Vista Flores,0,ccw84@drexel.edu,Graduate,780-163-8325,29 Vista Flores,Master of Science in Global Health,Minor in Biochemistry,16200.0,1.01,ccw84,ccw84,ccw84,ccw84,Catherine Cathy Williams
2/9/1999,1515 Excelsior Avenue,0,cda67@drexel.edu,Graduate,229-471-8008,1515 Excelsior Avenue,Master of Science in Healthcare Simulation,Minor in Operations and Supply Chain Management,20000.0,31.78,cda67,cda67,cda67,cda67,Claudine Dorothy Anderson
7/10/2000,14347 Corvallis Street,0,cdb36@drexel.edu,Undergraduate,627-412-2261,14347 Corvallis Street,Bachelor of Science in Software Engineering in Software Engineering,Minor in Climate Change,18600.0,0.0,cdb36,cdb36,cdb36,cdb36,Chris Dorothy Brandt
12/1/1999,7237 Wild Currant Way,0,cdb63@drexel.edu,Undergraduate,952-480-8851,7237 Wild Currant Way,Bachelor of Science in Game Design & Production,,16200.0,0.0,cdb63,cdb63,cdb63,cdb63,Christopher David Ball
1/12/2004,37122 Contra Costa Avenue,0,cdc46@drexel.edu,Undergraduate,823-105-5124,37122 Contra Costa Avenue,Bachelor of Science in Biological Sciences,,20000.0,0.0,cdc46,cdc46,cdc46,cdc46,Christine Delma Caron
9/21/2001,"""3300 Race Street Philadelphia",0,cdc60@drexel.edu,Undergraduate,281-184-4671,"""3300 Race Street Philadelphia",Bachelor of Science in Animation & Visual Effects,,20000.0,0.0,cdc60,cdc60,cdc60,cdc60,Caroline Danielle Coleman
1/14/2000,5397 Wentworth Avenue,0,cdc68@drexel.edu,Graduate,200-940-6421,5397 Wentworth Avenue,Master of Science in Creativity and Innovation,,20000.0,0.0,cdc68,cdc68,cdc68,cdc68,Cristi Debbie Cargill
8/15/2000,"""3200 Race Street Philadelphia",0,cdc70@drexel.edu,Undergraduate,796-217-6933,"""3200 Race Street Philadelphia",Bachelor of Science in Behavioral Health Counseling,Minor in Electrical Engineering,16200.0,64.62,cdc70,cdc70,cdc70,cdc70,Christopher Daniel Chow
9/4/1999,369 Ruth Avenue,0,cdd23@drexel.edu,Graduate,379-797-9000,369 Ruth Avenue,Doctor of Philosophy in Health and Rehabilitation Sciences,Minor in Climate Change,16200.0,0.0,cdd23,cdd23,cdd23,cdd23,Caroline Donna David
5/13/2004,6244 Sun River Drive,0,cdd302@drexel.edu,Undergraduate,877-556-6902,6244 Sun River Drive,Bachelor of Science in Geoscience,,16200.0,53.26,cdd302,cdd302,cdd302,cdd302,Carol Diane Devilla
12/4/2004,3318 East Woodbine Road,0,cdd31@drexel.edu,Undergraduate,862-534-7318,3318 East Woodbine Road,Bachelor of Science in Economics in Economics,,16200.0,0.0,cdd31,cdd31,cdd31,cdd31,Clayton Dennis Daniels
12/16/2002,32532 Jean Drive,0,cdd44@drexel.edu,Graduate,256-687-8348,32532 Jean Drive,Master of Science in Education Improvement and Transformation,,20000.0,0.0,cdd44,cdd44,cdd44,cdd44,Clark Donnell Daniels
10/8/2001,"""325 N. 15th Street Philadelphia",0,cde82@drexel.edu,Undergraduate,964-722-3319,"""325 N. 15th Street Philadelphia",Bachelor of Science in Nutrition and Foods,,20000.0,0.0,cde82,cde82,cde82,cde82,Craig David Elmore
11/5/2000,107 Guaymas Place,0,cdf38@drexel.edu,Graduate,521-820-9604,107 Guaymas Place,Master of Arts in Music Therapy and Counseling,Minor in Culinary Arts,20000.0,30.13,cdf38,cdf38,cdf38,cdf38,Charles David Fleming
4/5/2002,5130 Morris Way,0,cdg289@drexel.edu,Graduate,324-556-8385,5130 Morris Way,Master of Science in Nursing (MSN) and Doctor of Philosophy in Nursing: MSN/PhD joint degree,Minor in Biophysics,20000.0,0.0,cdg289,cdg289,cdg289,cdg289,Clara Dorothy Goodman
4/24/2003,"""3200 Race Street Philadelphia",0,cdg379@drexel.edu,Undergraduate,465-587-1286,"""3200 Race Street Philadelphia",Bachelor of Arts in Global Studies,,20000.0,98.44,cdg379,cdg379,cdg379,cdg379,Catherine Dawn Gallaher
8/20/2002,328 17th Street,0,cdg41@drexel.edu,Undergraduate,613-537-5551,328 17th Street,Bachelor of Science in Electrical Engineering in Electrical Engineering,,16200.0,53.66,cdg41,cdg41,cdg41,cdg41,Christopher David Gordon
10/13/2001,"""3400 Lancaster Avenue Philadelphia",0,cdg50@drexel.edu,Undergraduate,845-766-4873,"""3400 Lancaster Avenue Philadelphia",Bachelor of Science in Art History,,16200.0,64.74,cdg50,cdg50,cdg50,cdg50,Cathy Dana Gracia
1/5/2004,37122 Contra Costa Avenue,0,cdg503@drexel.edu,Undergraduate,814-345-6823,37122 Contra Costa Avenue,Bachelor of Science in Animation & Visual Effects,,20000.0,0.0,cdg503,cdg503,cdg503,cdg503,Christopher Dan Giardina
4/25/2003,560 Penstock Drive,0,cdg76@drexel.edu,Graduate,497-412-9507,560 Penstock Drive,Master of Science in the Internet of Things,Minor in Nutrition,18600.0,0.0,cdg76,cdg76,cdg76,cdg76,Colleen Dorothy Guerrero
9/2/2003,1452 55th Avenue,0,cdh34@drexel.edu,Undergraduate,370-485-1799,1452 55th Avenue,Bachelor of Science in Special Education (PK-12),Minor in Construction Management,20000.0,0.0,cdh34,cdh34,cdh34,cdh34,Chris Dan Hall
7/23/1999,"""3300 Race Street Philadelphia",0,cdh68@drexel.edu,Undergraduate,553-499-6424,"""3300 Race Street Philadelphia",Bachelor of Science in Environmental Science,,20000.0,22.22,cdh68,cdh68,cdh68,cdh68,Curtis Daniel Harper
8/17/2002,19416 Barclay Road,0,cdh85@drexel.edu,Graduate,351-282-5718,19416 Barclay Road,Master of Science in Nutrition and Dietetics,,20000.0,0.0,cdh85,cdh85,cdh85,cdh85,Claudia Dale Hutchison
12/17/1999,7144 Marlborough Terrace,0,cdh93@drexel.edu,Graduate,407-807-1746,7144 Marlborough Terrace,Master of Science in Economics in Economics,,16200.0,0.0,cdh93,cdh93,cdh93,cdh93,Catalina Diane Hernandez
3/11/2002,Is Affiliated Housing,0,cdi10@drexel.edu,Undergraduate,924-529-9267,Is Affiliated Housing,Bachelor of Science in Mechanical Engineering in Mechanical Engineering & Mechanics,,18600.0,0.0,cdi10,cdi10,cdi10,cdi10,Carlos David Irby
12/16/2000,5396 North Reese Avenue,0,cdj16@drexel.edu,Undergraduate,859-371-2416,5396 North Reese Avenue,Bachelor of Science in Engineering Technology in Engineering Technology,,20000.0,0.0,cdj16,cdj16,cdj16,cdj16,Carl Daniel Jacks
1/21/1999,"""115 N. 32nd Street Philadelphia",0,cdj40@drexel.edu,Undergraduate,238-330-9983,"""115 N. 32nd Street Philadelphia","Bachelor of Arts in English, Literary Studies Concentration",,18600.0,0.0,cdj40,cdj40,cdj40,cdj40,Carol Deidra Johnson
4/26/2001,"""3400 Lancaster Avenue Philadelphia",0,cdj47@drexel.edu,Undergraduate,323-128-3587,"""3400 Lancaster Avenue Philadelphia",Bachelor of Arts in Communication,,20000.0,0.0,cdj47,cdj47,cdj47,cdj47,Chad Danny James
12/23/2000,1234 Carmel Street,0,cdj75@drexel.edu,Undergraduate,234-752-2754,1234 Carmel Street,Bachelor of Science in Business and Engineering in Business and Engineering,,16200.0,0.0,cdj75,cdj75,cdj75,cdj75,Coral Diana Johnson
8/3/2001,23501 Ida Lane,0,cdk631@drexel.edu,Undergraduate,383-364-7722,23501 Ida Lane,Bachelor of Science in Business Administration in Finance,Minor in Politics,16200.0,0.0,cdk631,cdk631,cdk631,cdk631,Candace Dorothy Kane
7/28/1999,30544 Whitmore Road,0,cdl13@drexel.edu,Graduate,307-795-3582,30544 Whitmore Road,Master of Science in Strategic and Digital Communication,Minor in Biophysics,18600.0,74.13,cdl13,cdl13,cdl13,cdl13,Charles Donald Lawson
3/17/2002,"""101 N 34th Street Philadelphia",0,cdl40@drexel.edu,Undergraduate,946-356-4130,"""101 N 34th Street Philadelphia",Bachelor of Science in Sustainability and Innovation,Minor in Security Technology,16200.0,0.0,cdl40,cdl40,cdl40,cdl40,Clara Deanna Lester
6/9/2001,"""3400 Lancaster Avenue Philadelphia",0,cdl584@drexel.edu,Undergraduate,369-420-9801,"""3400 Lancaster Avenue Philadelphia",Bachelor of Science in Business Administration in Business Economics (co-major),Minor in International Economics,16200.0,26.5,cdl584,cdl584,cdl584,cdl584,Carl David Litzenberg
9/25/2001,"""3200 Race Street Philadelphia",0,cdl63@drexel.edu,Undergraduate,428-975-6262,"""3200 Race Street Philadelphia",Bachelor of Science Degree inNursing in Nursing,Minor in Women's and Gender Studies,16200.0,83.16,cdl63,cdl63,cdl63,cdl63,Cynthia Dawn Loyd
10/7/2000,"""325 N. 15th Street Philadelphia",0,cdl72@drexel.edu,Undergraduate,820-659-9102,"""325 N. 15th Street Philadelphia",Bachelor of Arts in Economics in Economic Analysis,Minor in Health and Social Justice,16200.0,36.76,cdl72,cdl72,cdl72,cdl72,Clarence David Love
8/1/1999,6452 El Camino Real,0,cdl74@drexel.edu,Undergraduate,755-987-2915,6452 El Camino Real,Bachelor of Science in Digital Media and Virtual Production,Minor in Culinary Arts,18600.0,0.0,cdl74,cdl74,cdl74,cdl74,Cheryl Dianne Landry
9/13/1999,1194 Cragmont Avenue,0,cdl96@drexel.edu,Undergraduate,442-522-8800,1194 Cragmont Avenue,Bachelor of Science in Game Design & Production,,20000.0,94.67,cdl96,cdl96,cdl96,cdl96,Carolyn Diane Longhurst
1/2/2004,849 East Victoria Street,0,cdm411@drexel.edu,Undergraduate,895-597-4994,849 East Victoria Street,Bachelor of Science in Health Services Administration,Minor in Architecture,20000.0,0.0,cdm411,cdm411,cdm411,cdm411,Charles David Mihelich
4/7/2001,3388 Thomasson Lane,0,cdm44@drexel.edu,Undergraduate,387-848-2578,3388 Thomasson Lane,Bachelor of Arts in Computer Science in Computer Science,,18600.0,0.0,cdm44,cdm44,cdm44,cdm44,Constance Donna Meyer
10/16/1999,"""3301 Arch Street Philadelphia",0,cdm599@drexel.edu,Undergraduate,933-227-7022,"""3301 Arch Street Philadelphia",Bachelor of Science in Business Administration in Business Analytics (co-major),Minor in Merchandising,18600.0,0.0,cdm599,cdm599,cdm599,cdm599,Charles Donald Markert
6/21/2003,"""3400 Lancaster Avenue Philadelphia",0,cdo30@drexel.edu,Undergraduate,778-937-8374,"""3400 Lancaster Avenue Philadelphia",Bachelor of Science in Business Administration in Finance,Minor in Artificial Intelligence and Learning,16200.0,47.31,cdo30,cdo30,cdo30,cdo30,Carl Donald Ottrix
4/7/2003,1238 Roanwood Way,0,cdp66@drexel.edu,Undergraduate,785-555-3915,1238 Roanwood Way,Bachelor of Science in Business Administration in Business Analytics (co-major),,18600.0,0.0,cdp66,cdp66,cdp66,cdp66,Cheryl Danielle Peterson
9/17/2000,725 65th Street,0,cdp82@drexel.edu,Graduate,562-596-2372,725 65th Street,Doctor of Philosophy in Architectural Engineering,Minor in Technology Innovation Management,18600.0,68.25,cdp82,cdp82,cdp82,cdp82,Chad Dean Paul
7/23/2000,"""3200 Race Street Philadelphia",0,cdp95@drexel.edu,Undergraduate,204-153-7978,"""3200 Race Street Philadelphia",Bachelor of Science in Chemistry-Biochemistry Concentration,Minor in Systems Engineering,16200.0,0.0,cdp95,cdp95,cdp95,cdp95,Cheryl Dorothy Person
5/5/2001,10202 Vista Drive,0,cdp99@drexel.edu,Undergraduate,856-408-7048,10202 Vista Drive,Bachelor of Science in Computing and Security Technology in Computing and Security Technology,Minor in Jewish Studies,20000.0,0.0,cdp99,cdp99,cdp99,cdp99,Constance Diana Powell
11/8/2001,"""3320 Powelton Avenue Philadelphia",0,cdr19@drexel.edu,Undergraduate,521-321-2034,"""3320 Powelton Avenue Philadelphia",Bachelor of Science in Business Administration in Esport Business,,20000.0,0.0,cdr19,cdr19,cdr19,cdr19,Christine Diane Romero
4/4/2001,"""101 N 34th Street Philadelphia",0,cdr66@drexel.edu,Undergraduate,909-178-3950,"""101 N 34th Street Philadelphia",Bachelor of Science in Custom-Designed Major,,16200.0,0.0,cdr66,cdr66,cdr66,cdr66,Crystal Dana Ramage
10/14/2004,"""223 N. 34th Street Philadelphia",0,cdr766@drexel.edu,Undergraduate,703-616-7293,"""223 N. 34th Street Philadelphia",Bachelor of Science in Data Science in Data Science,,20000.0,29.41,cdr766,cdr766,cdr766,cdr766,Chae Danette Rangnow
11/20/2002,894 Windmill Park Lane,0,cdr85@drexel.edu,Graduate,818-942-9486,894 Windmill Park Lane,Doctor of Philosophy in Electrical Engineering,,18600.0,72.18,cdr85,cdr85,cdr85,cdr85,Charles Derek Russell
3/13/2000,1772 150th Avenue,0,cds13@drexel.edu,Undergraduate,872-649-1198,1772 150th Avenue,Bachelor of Architecture in Architecture,,18600.0,0.0,cds13,cds13,cds13,cds13,Carmen Dawn Spearman
9/10/2003,7144 Marlborough Terrace,0,cds47@drexel.edu,Undergraduate,564-315-3767,7144 Marlborough Terrace,Bachelor of Science in Software Engineering in Software Engineering,,20000.0,0.0,cds47,cds47,cds47,cds47,Carolyn Doretta Sowell
2/19/2000,"""325 N. 15th Street Philadelphia",0,cds79@drexel.edu,Undergraduate,858-821-2585,"""325 N. 15th Street Philadelphia",Bachelor of Science in Biomedical Engineering in Biomedical Engineering,Minor in Education,16200.0,0.0,cds79,cds79,cds79,cds79,Charles Dudley Schmidt
1/20/2001,2641 Heather Lane,0,cds82@drexel.edu,Graduate,732-173-2494,2641 Heather Lane,Master of Science in Undergraduate STEM Education,,18600.0,38.03,cds82,cds82,cds82,cds82,Cora Dana Snow
3/12/2003,2 Sotelo Avenue,0,cds84@drexel.edu,Graduate,274-413-2664,2 Sotelo Avenue,Doctor of Physical Therapy in Physical Therapy,,20000.0,0.0,cds84,cds84,cds84,cds84,Charles David Skeens
12/10/1999,"""3300 Race Street Philadelphia",0,cdt29@drexel.edu,Undergraduate,403-198-9455,"""3300 Race Street Philadelphia",Bachelor of Science in Business Administration in Accounting,,20000.0,0.0,cdt29,cdt29,cdt29,cdt29,Clifford Dong Thomson
12/25/2001,"""3301 Arch Street Philadelphia",0,cdv20@drexel.edu,Undergraduate,673-665-6371,"""3301 Arch Street Philadelphia",Bachelor of Arts in Political Science,,20000.0,0.0,cdv20,cdv20,cdv20,cdv20,Charles Daniel Vail
12/23/1999,4438 Maine Avenue,0,cdv30@drexel.edu,Graduate,981-101-2597,4438 Maine Avenue,Master of Science in Epidemiology,Minor in Global Public Health,16200.0,40.28,cdv30,cdv30,cdv30,cdv30,Charles David Vanderpool
3/15/1999,6716 South Mariposa Lane,0,cdw269@drexel.edu,Undergraduate,762-774-7228,6716 South Mariposa Lane,Bachelor of Science in User Experience and Interaction Design,,18600.0,0.0,cdw269,cdw269,cdw269,cdw269,Charles Dean White
6/3/2003,1383 Purdue Street,0,cea17@drexel.edu,Undergraduate,729-542-8737,1383 Purdue Street,Bachelor of Science in Physics,,18600.0,0.0,cea17,cea17,cea17,cea17,Carmen Erica Amadon
5/20/2001,Is Affiliated Housing,0,cea693@drexel.edu,Undergraduate,869-788-3416,Is Affiliated Housing,Bachelor of Science in Economics and Public Health,,20000.0,36.07,cea693,cea693,cea693,cea693,Carolyn Evelyn Adams
12/20/2002,"""3200 Chestnut Street Philadelphia",0,ceb28@drexel.edu,Undergraduate,479-293-2295,"""3200 Chestnut Street Philadelphia",Bachelor of Science in Nutrition and Foods,Minor in Sociology,18600.0,43.16,ceb28,ceb28,ceb28,ceb28,Chad Edward Bennett
8/17/2004,"""3400 Lancaster Avenue Philadelphia",0,ceb39@drexel.edu,Undergraduate,563-959-8273,"""3400 Lancaster Avenue Philadelphia",Bachelor of Science in Photography,Minor in Jazz and African-American Music,20000.0,61.17,ceb39,ceb39,ceb39,ceb39,Charles Eric Belcher
12/7/2003,330 Michell Court,0,ceb94@drexel.edu,Undergraduate,578-790-4049,330 Michell Court,Bachelor of Science in Film & Television,Minor in Engineering Leadership,16200.0,99.18,ceb94,ceb94,ceb94,ceb94,Casey Erinn Blocker
2/12/2001,1532 Milvia Street,0,cec66@drexel.edu,Graduate,417-967-6744,1532 Milvia Street,Master of Public Health in Global Health,,20000.0,63.98,cec66,cec66,cec66,cec66,Craig Ernesto Chapman
10/15/2004,236 Alden Road,0,cec84@drexel.edu,Graduate,451-900-3255,236 Alden Road,Master of Science in Data Science in Data Science,,16200.0,86.05,cec84,cec84,cec84,cec84,Claude Eugene Cameron
1/27/1999,"""3200 Chestnut Street Philadelphia",0,ced18@drexel.edu,Undergraduate,571-564-1090,"""3200 Chestnut Street Philadelphia",Bachelor of Science in Computing and Security Technology in Computing and Security Technology,Minor in Screenwriting,18600.0,0.0,ced18,ced18,ced18,ced18,Cory Edward Davis
5/14/2002,4511 Sloat Road,0,ced65@drexel.edu,Graduate,482-624-8160,4511 Sloat Road,Master of Public Health in Global Health,,16200.0,71.34,ced65,ced65,ced65,ced65,Colleen Elizabeth Deluca
8/25/1999,"""101 N 34th Street Philadelphia",0,ced71@drexel.edu,Undergraduate,679-203-8995,"""101 N 34th Street Philadelphia",Bachelor of Science in Nutrition and Foods,,16200.0,36.11,ced71,ced71,ced71,ced71,Carmen Elizabeth Dahlheimer
6/26/2003,136 Acacia Drive,0,ced77@drexel.edu,Graduate,777-484-5100,136 Acacia Drive,Master of Science in Population Health Science,,20000.0,34.84,ced77,ced77,ced77,ced77,Clifford Eugene Davis
5/21/2003,"""3200 Race Street Philadelphia",0,cee10@drexel.edu,Undergraduate,406-623-1896,"""3200 Race Street Philadelphia",Bachelor of Science in Business Administration in Management Information Systems,,16200.0,57.99,cee10,cee10,cee10,cee10,Christopher Edwin Espinoza
