Drexel ID,Last Name,First Name,Middle Name,Date of Birth,Chosen Name,Personal Pronouns,Email,Department,Gender,Marital Status,Ethnicity,Race,Living Address,Mailing Address,Phone Number,Role
mfg78,Gress,Mark,F,5/25/1981,Mark,,mfg78@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Non Hispanic,African American/Black,4738 Mallard Common,4770 Balboa Way,217-649-4835,Professor
ejs13,Staurowsky,Ellen,J,12/24/1952,Ellen,,ejs13@drexel.edu,Mathematics,,Widow,Non Hispanic,African American/Black,5130 Morris Way,5130 Morris Way,770-828-4130,Professor
sak733,Kline,Stacy,A,11/3/1964,Stacy,,sak733@drexel.edu,Criminology & Justice Studies,,Divorced,Non Hispanic,Native,430 Fig Street,430 Fig Street,874-105-2800,Professor
yz376,Zhou,Yuen,,5/6/1977,Yuen,,yz376@drexel.edu,History,,Married,Non Hispanic,Asian,1890 Orchard View Road,3388 Thomasson Lane,895-717-5975,Professor
vmh48,Herrera,Vanessa,M,3/1/1977,Vanessa,,vmh48@drexel.edu,Psychological and Brain Sciences,,Married,Non Hispanic,Asian,1265 Xavier Avenue,1265 Xavier Avenue,379-953-3807,Professor
cjm14,Maxey,Christian,J,5/10/1986,Christian,,cjm14@drexel.edu,English & Philosophy,,Married,Non Hispanic,African American/Black,5430 Brookdale Avenue,5430 Brookdale Avenue,585-769-9333,Professor
smm11,Morse,Shawna,M,11/25/1955,Shawna,,smm11@drexel.edu,History,,Married,Non Hispanic,African American/Black,5264 Shafter Avenue,3 Carson Street,209-942-5985,Professor
tjg90,Grangel,Tony,J,11/27/1968,Tony,,tjg90@drexel.edu,Engineering Leadership and Society,,Divorced,Hispanic or Latino,Other,6148 Avon Avenue,6148 Avon Avenue,802-773-3592,Professor
al715,LaTorre,Ashley,,1/19/1962,Ashley,,al715@drexel.edu,Mathematics,,Seperated,Hispanic or Latino,White,11 Eclipse Court,560 Penstock Drive,910-866-4378,Professor
eg382,Glackin,Emma,,11/1/1956,Emma,,eg382@drexel.edu,Chemistry,,Single,Non Hispanic,White,3862 Almond Avenue,3862 Almond Avenue,467-705-4272,Professor
sg659,Grogan,Sarah,,2/9/1992,Sarah,,sg659@drexel.edu,Communication,,Married,Non Hispanic,Asian,826 Webster Street,826 Webster Street,621-511-2026,Professor
ceb32,Brady,Caitlin,E,6/15/1985,Caitlin,,ceb32@drexel.edu,Politics,,Divorced,Non Hispanic,Asian,24147 Clinton Court,24147 Clinton Court,599-634-3618,Professor
mdp507,Pearl,Michelle,D,3/16/1992,Michelle,,mdp507@drexel.edu,History,,Single,Non Hispanic,White,49548 Road 200,37122 Contra Costa Avenue,245-111-4542,Professor
sl479,Lawson,Sean,,4/15/1950,Sean,,sl479@drexel.edu,"Civil, Architectural and Environmental Engineering",,Married,Non Hispanic,Native,40902 Ingersoll Terrace,3365 Wyndham Drive,826-561-2854,Professor
jd129,Dixon,Jaylynn,,12/11/1986,Jaylynn,,jd129@drexel.edu,Communication,,Widow,Hispanic or Latino,White,424 Callan Avenue,424 Callan Avenue,627-442-3239,Professor
jal50,Liss,Jonathan,A,3/23/1986,Jonathan,,jal50@drexel.edu,Biology,,Widow,Non Hispanic,Asian,468 Raymond Drive,1761 Thousand Oaks Boulevard,455-958-8086,Professor
cr101,Renz,Cheryl,,6/24/1975,Cheryl,,cr101@drexel.edu,"Civil, Architectural and Environmental Engineering",,Married,Non Hispanic,Asian,2703 Woolsey Street,2703 Woolsey Street,352-343-2504,Professor
jmm76,McCurdy,Jackie,M,10/17/1981,Jackie,,jmm76@drexel.edu,Materials Science and Engineering,,Single,Non Hispanic,African American/Black,3008 Russell Street,169 Avenida Drive,456-518-5038,Professor
mmc51,Coyle-Savidge,Margaret,M,6/14/1990,Margaret,,mmc51@drexel.edu,Global Studies and Modern Languages,,Seperated,Hispanic or Latino,Native,3008 Russell Street,4255 Tanager Common,393-209-2746,Professor
eld47,Danziger,Evan,L,10/3/1955,Evan,,eld47@drexel.edu,"Biodiversity, Earth & Environmental Science",,Seperated,Hispanic or Latino,Other,310 12th Avenue,310 12th Avenue,775-336-8324,Professor
kth14,Heard,Kerrivah,T,6/25/1995,Kerrivah,,kth14@drexel.edu,History,,Married,Non Hispanic,African American/Black,1352 Purdue Street,1352 Purdue Street,925-525-9031,Professor
bsb25,Broadus,Bri,S,3/10/1994,Bri,,bsb25@drexel.edu,History,,Divorced,Non Hispanic,Asian,2348 Cantalise Drive,2348 Cantalise Drive,248-455-7588,Professor
bjj46,Jacob,Brandon,J,11/9/1964,Brandon,,bjj46@drexel.edu,English & Philosophy,,Seperated,Non Hispanic,African American/Black,12156 Oslo Drive,12156 Oslo Drive,979-533-4355,Professor
lb969,Branch,Leesa,,3/10/1994,Leesa,,lb969@drexel.edu,Criminology & Justice Studies,,Divorced,Hispanic or Latino,Other,2443 Sierra Nevada Road,6148 Avon Avenue,848-614-1058,Professor
kcb91,Bohrer,Ken,C,10/20/1985,Ken,,kcb91@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Hispanic or Latino,Asian,328 17th Street,328 17th Street,229-625-6836,Professor
sar51,Revelli,Stefania,A,8/22/1984,Stefania,,sar51@drexel.edu,Sociology,,Single,Non Hispanic,Asian,22207 Quinterno Court,22207 Quinterno Court,856-449-3542,Professor
glr903,Ruff,Gwendelyn,L,1/27/1968,Gwendelyn,,glr903@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Hispanic or Latino,Other,19 Heritage,19 Heritage,340-531-1628,Professor
jk456,Kratzer,Jessica,,1/5/1990,Jessica,,jk456@drexel.edu,"Biodiversity, Earth & Environmental Science",,Married,Non Hispanic,African American/Black,450 C Street,310 12th Avenue,442-981-1676,Professor
ljl19,Lenz,Laurie,J,7/11/1978,Laurie,,ljl19@drexel.edu,Biology,,Seperated,Non Hispanic,Native,3610 Story Road,3610 Story Road,963-801-3067,Professor
zc306,Cordero,Zoraida,,12/24/1950,Zoraida,,zc306@drexel.edu,Global Studies and Modern Languages,,Divorced,Non Hispanic,White,2704 McGee Avenue,2704 McGee Avenue,304-235-4803,Professor
tab95,Burroughs,Tariem,A,3/9/1983,Tariem,,tab95@drexel.edu,History,,Married,Non Hispanic,Asian,2064 West Columbia Way,2064 West Columbia Way,502-900-4063,Professor
js203,Sayers,Jah-Elyse,,6/6/1971,Jah-Elyse,,js203@drexel.edu,Mathematics,,Seperated,Hispanic or Latino,White,12283 Thomas Lane,12283 Thomas Lane,656-463-3072,Professor
gsk598,Kim,Grace,S,8/19/1974,Grace,,gsk598@drexel.edu,Psychological and Brain Sciences,,Seperated,Non Hispanic,White,1643 Oxford Street,1643 Oxford Street,795-464-9279,Professor
rh133,Hughes,Rayna,,7/11/1981,Rayna,,rh133@drexel.edu,Electrical and Computer Engineering,,Widow,Non Hispanic,Native,1452 55th Avenue,10202 Vista Drive,604-880-1390,Professor
emb79,Bryers,Elise,M,11/27/1962,Elise,,emb79@drexel.edu,English & Philosophy,,Married,Non Hispanic,Native,8063 Regency Drive,8063 Regency Drive,800-276-4008,Professor
jrl435,Lacovara,Jennifer,R,8/24/1974,Jennifer,,jrl435@drexel.edu,Global Studies and Modern Languages,,Married,Non Hispanic,Native,3415 Brookdale Drive,238 La Salle Avenue,868-921-7478,Professor
alz59,Zahn,Adam,L,8/8/1982,Adam,,alz59@drexel.edu,History,,Married,Non Hispanic,Native,4329 Howe Street,4329 Howe Street,824-901-3596,Professor
cns86,Sacco,Chuck,N,5/21/1963,Chuck,,cns86@drexel.edu,Global Studies and Modern Languages,,Single,Non Hispanic,Native,33300 Mission Boulevard,2755 Country Drive,860-701-2671,Professor
smq15,Quitel,Scott,M,12/25/1958,Scott,,smq15@drexel.edu,Communication,,Seperated,Non Hispanic,Native,565 Amber Isle,565 Amber Isle,522-117-4082,Professor
zs487,Subhan,Zahed,,6/21/1963,Zahed,,zs487@drexel.edu,History,,Widow,Non Hispanic,Native,1194 Cragmont Avenue,1194 Cragmont Avenue,230-847-4260,Professor
arg39,Greenwald,Anna,R,3/21/1974,Anna,,arg39@drexel.edu,Electrical and Computer Engineering,,Widow,Non Hispanic,Other,19 Heritage,19 Heritage,599-748-6618,Professor
oo735,Ogutveren-Gonul,Ozlem,,10/14/1957,Ozlem,,oo735@drexel.edu,English & Philosophy,,Seperated,Hispanic or Latino,White,849 East Victoria Street,2704 McGee Avenue,555-939-4531,Professor
kgw85,Wyche,Kahlil,G,10/10/1969,Kahlil,,kgw85@drexel.edu,Sociology,,Single,Hispanic or Latino,White,1 Portsmouth Road,1 Portsmouth Road,453-452-6145,Professor
rlm46,Morier,Robert,L,11/17/1967,Robert,,rlm46@drexel.edu,Psychological and Brain Sciences,,Single,Non Hispanic,African American/Black,32532 Jean Drive,3526 Sutton Loop,450-442-7411,Professor
ds385,Salas,Damian,,11/3/1986,Damian,,ds385@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Non Hispanic,Asian,1870 A Street,1870 A Street,205-599-2034,Professor
bel127,Litzky,Barrie,E,11/4/1955,Barrie,,bel127@drexel.edu,Chemical and Biological Engineering,,Divorced,Hispanic or Latino,White,5410 McLean Drive,5410 McLean Drive,769-598-5725,Professor
jhw71,Wilson,John,H,11/27/1982,John,,jhw71@drexel.edu,Mathematics,,Seperated,Non Hispanic,Other,2641 Heather Lane,32512 Christine Drive,566-561-2597,Professor
rb257,Berson,Rita,,5/18/1992,Rita,,rb257@drexel.edu,Politics,,Divorced,Hispanic or Latino,Other,125 John Street,125 John Street,681-437-7054,Professor
kh903,Hayes,Kristen,,9/20/1954,Kristen,,kh903@drexel.edu,Chemical and Biological Engineering,,Single,Non Hispanic,Asian,6148 Avon Avenue,3777 Mowry Avenue,487-173-2436,Professor
dwm94,Moix,Daniel,W,5/1/1977,Daniel,,dwm94@drexel.edu,Chemistry,,Widow,Non Hispanic,Native,22709 Canyon Terrace Drive,22709 Canyon Terrace Drive,817-133-9446,Professor
bls89,Stuart,Brian,L,6/1/1990,Brian,,bls89@drexel.edu,Electrical and Computer Engineering,,Married,Hispanic or Latino,Other,61 Callahan Way,61 Callahan Way,947-420-8946,Professor
aam118,Medlock,Adelaida,A,1/8/1985,Adelaida,,aam118@drexel.edu,"Civil, Architectural and Environmental Engineering",,Seperated,Non Hispanic,White,11522 Country Spring Court,2500 Medallion Drive,818-585-4172,Professor
yo883,Osmanlioglu,Yusuf,,2/1/1981,Yusuf,,yo883@drexel.edu,Engineering Leadership and Society,,Married,Non Hispanic,White,38252 Farwell Drive,36360 Beech Place,545-593-8616,Professor
ks155,Schmidt,Kurt,,8/11/1954,Kurt,,ks155@drexel.edu,"Biodiversity, Earth & Environmental Science",,Married,Non Hispanic,Asian,637 Britannia Drive,637 Britannia Drive,335-885-1967,Professor
dv647,Vista,Dimitra,,12/18/1989,Dimitra,,dv647@drexel.edu,Criminology & Justice Studies,,Seperated,Non Hispanic,Asian,3777 Mowry Avenue,3777 Mowry Avenue,561-339-6904,Professor
gl861,Long,Galen,,1/4/1970,Galen,,gl861@drexel.edu,Politics,,Divorced,Hispanic or Latino,Other,32532 Jean Drive,32532 Jean Drive,822-290-3703,Professor
mwb54,Boady,Mark,W,10/14/1965,Mark,,mwb54@drexel.edu,Psychological and Brain Sciences,,Seperated,Non Hispanic,African American/Black,4438 Maine Avenue,4438 Maine Avenue,816-756-3195,Professor
se653,Earth,Steve,,10/26/1976,Steve,,se653@drexel.edu,Psychological and Brain Sciences,,Married,Non Hispanic,Asian,25538 Calaroga Avenue,25538 Calaroga Avenue,911-241-2197,Professor
bsm76,Mitchell,Brian,S,9/4/1982,Brian,,bsm76@drexel.edu,Communication,,Divorced,Non Hispanic,Asian,1061 Sumatra Street,1061 Sumatra Street,265-448-3304,Professor
sm851,Mancoridis,Spiros,,4/16/1985,Spiros,,sm851@drexel.edu,Psychological and Brain Sciences,,Single,Non Hispanic,Native,565 Amber Isle,565 Amber Isle,525-414-3189,Professor
dds19,Salvucci,Dario,D,4/3/1972,Dario,,dds19@drexel.edu,"Civil, Architectural and Environmental Engineering",,Widow,Non Hispanic,African American/Black,2640 8th Avenue,2640 8th Avenue,808-793-1222,Professor
ebk94,Khosroshahi,Ehsan,B,2/2/1988,Ehsan,,ebk94@drexel.edu,Mechanical Engineering and Mechanics,,Widow,Non Hispanic,Asian,136 Acacia Drive,136 Acacia Drive,338-931-5580,Professor
deb21,Breen,David,E,3/2/1956,David,,deb21@drexel.edu,Politics,,Single,Non Hispanic,Other,4500 Margalo Avenue,4500 Margalo Avenue,291-233-1173,Professor
mp464,Pountourakis,Manolis,,10/25/1983,Manolis,,mp464@drexel.edu,Mathematics,,Widow,Hispanic or Latino,Asian,25793 Durrwood Court,25793 Durrwood Court,428-367-2584,Professor
rm997,Moradinezhad,Reza,,3/17/1989,Reza,,rm997@drexel.edu,Sociology,,Married,Hispanic or Latino,Other,1238 Roanwood Way,1238 Roanwood Way,462-197-8745,Professor
jmz92,Zlotek,John,M,6/24/1955,John,,jmz92@drexel.edu,"Civil, Architectural and Environmental Engineering",,Married,Non Hispanic,White,553 South Arlington Road,553 South Arlington Road,870-962-1878,Professor
mjb10,Burlick,Matthew,J,3/20/1963,Matthew,,mjb10@drexel.edu,Mathematics,,Widow,Non Hispanic,White,10841 Sutter Circle,11150 Sun Valley Drive,845-140-9160,Professor
sph36,Hansen,Stephen,P,12/7/1986,Stephen,,sph36@drexel.edu,English & Philosophy,,Married,Non Hispanic,Other,894 Windmill Park Lane,894 Windmill Park Lane,853-247-8467,Professor
smb59,Bever,Sam,M,8/17/1965,Sam,,smb59@drexel.edu,English & Philosophy,,Seperated,Non Hispanic,African American/Black,2747 68th Avenue,26466 Mockingbird Lane,405-462-5913,Professor
sj326,Jabbari,Shahin,,7/21/1972,Shahin,,sj326@drexel.edu,Global Studies and Modern Languages,,Widow,Hispanic or Latino,Other,4016 Doane Street,4016 Doane Street,602-432-8919,Professor
jrj29,Johnson,Jeremy,R,9/3/1969,Jeremy,,jrj29@drexel.edu,Chemistry,,Widow,Hispanic or Latino,Native,65 Hilltop Lane,65 Hilltop Lane,582-514-8924,Professor
kx388,Xu,Kaidi,,9/13/1957,Kaidi,,kx388@drexel.edu,Electrical and Computer Engineering,,Widow,Non Hispanic,African American/Black,201 Juniper Springs Drive,201 Juniper Springs Drive,973-309-5127,Professor
cjc43,Carroll,Chris,J,1/11/1959,Chris,,cjc43@drexel.edu,History,,Single,Non Hispanic,White,1870 A Street,1870 A Street,478-689-3315,Professor
hmc99,Chu,Hengyi,M,5/27/1952,Hengyi,,hmc99@drexel.edu,Psychological and Brain Sciences,,Widow,Non Hispanic,Native,49548 Road 200,49548 Road 200,392-922-3825,Professor
djc94,Comroe,David,J,8/21/1980,David,,djc94@drexel.edu,Sociology,,Widow,Hispanic or Latino,Other,2515 60th Avenue,2515 60th Avenue,739-541-4835,Professor
rmr14,Roth,Ryan,M,2/4/1990,Ryan,,rmr14@drexel.edu,Mathematics,,Seperated,Non Hispanic,Native,4409 Star Jasmine Court,4409 Star Jasmine Court,733-720-9139,Professor
mat939,Tarbutton,Michelle,A,9/13/1990,Michelle,,mat939@drexel.edu,Mechanical Engineering and Mechanics,,Divorced,Non Hispanic,Other,654 Laurette Place,654 Laurette Place,306-208-3025,Professor
cls128,Stevens,Christopher,L,11/21/1987,Christopher,,cls128@drexel.edu,Chemical and Biological Engineering,,Single,Non Hispanic,Native,3027 Badger Drive,3027 Badger Drive,218-734-6093,Professor
cep45,Peiper,Chad,E,11/11/1992,Chad,,cep45@drexel.edu,Mathematics,,Single,Hispanic or Latino,White,201 Juniper Springs Drive,201 Juniper Springs Drive,358-417-5081,Professor
msc14,Cordano,Michael,S,5/5/1981,Michael,,msc14@drexel.edu,Electrical and Computer Engineering,,Seperated,Non Hispanic,White,3777 Mowry Avenue,970 Old Oak Road,799-454-9846,Professor
ey161,Yan,Erjia,,7/2/1995,Erjia,,ey161@drexel.edu,Sociology,,Seperated,Non Hispanic,African American/Black,915 Sacramento Street,915 Sacramento Street,239-894-5108,Professor
trp43,Pirmann,Tammy,R,4/18/1955,Tammy,,trp43@drexel.edu,Criminology & Justice Studies,,Seperated,Non Hispanic,African American/Black,5805 Armada Drive,5805 Armada Drive,785-721-4515,Professor
mlr85,Rogers,Michelle,L,3/3/1979,Michelle,,mlr85@drexel.edu,Biology,,Married,Non Hispanic,Asian,619 Colusa Avenue,281 MacArthur Boulevard,838-786-9231,Professor
awc94,Calhoun,Andrew,W,11/28/1955,Andrew,,awc94@drexel.edu,Sociology,,Widow,Hispanic or Latino,White,33300 Mission Boulevard,33300 Mission Boulevard,612-349-9723,Professor
tmm334,Miller,Tiffany,M,4/3/1958,Tiffany,,tmm334@drexel.edu,Electrical and Computer Engineering,,Seperated,Hispanic or Latino,Other,2732 Humboldt Avenue,2409 Park Street,604-200-2001,Professor
gwh105,Hislop,Gregory,W,3/17/1994,Gregory,,gwh105@drexel.edu,Sociology,,Divorced,Non Hispanic,African American/Black,3215 Madsen Street,3600 Pennsylvania Avenue,604-353-9448,Professor
fiv29,Vokolos,Filippos,I,4/27/1961,Filippos,,fiv29@drexel.edu,Mathematics,,Single,Hispanic or Latino,Other,3610 Story Road,680 Quintana Road,587-114-5477,Professor
mt664,Toutounchian,Milad,,8/17/1972,Milad,,mt664@drexel.edu,Chemical and Biological Engineering,,Seperated,Non Hispanic,Asian,4493 Heath Circle,4493 Heath Circle,718-104-4285,Professor
jks47,Salvage,Jeff,K,3/13/1975,Jeff,,jks47@drexel.edu,"Civil, Architectural and Environmental Engineering",,Single,Non Hispanic,Other,2641 Heather Lane,2641 Heather Lane,490-661-4458,Professor
sr765,Rezapour,Shadi,,4/11/1991,Shadi,,sr765@drexel.edu,Global Studies and Modern Languages,,Married,Hispanic or Latino,Native,1643 Oxford Street,1643 Oxford Street,306-399-4717,Professor
bys99,Shetty,Bhupesh,Y,10/17/1972,Bhupesh,,bys99@drexel.edu,Mechanical Engineering and Mechanics,,Married,Non Hispanic,African American/Black,26563 Chisholm Court,26563 Chisholm Court,943-926-6096,Professor
lw441,Wang,Lei,,4/27/1963,Lei,,lw441@drexel.edu,Engineering Leadership and Society,,Widow,Non Hispanic,Other,5410 McLean Drive,5410 McLean Drive,509-351-9110,Professor
ns585,Staples,Natasha,,1/17/1966,Natasha,,ns585@drexel.edu,Materials Science and Engineering,,Divorced,Non Hispanic,Native,637 Laurelwood Circle,637 Laurelwood Circle,805-847-8109,Professor
smp324,Pascua,Sonia,M,2/6/1989,Sonia,,smp324@drexel.edu,Chemistry,,Single,Hispanic or Latino,African American/Black,7800 River Mist Avenue,7800 River Mist Avenue,902-366-4495,Professor
tjg82,Gorichanaz,Tim,J,3/24/1955,Tim,,tjg82@drexel.edu,English & Philosophy,,Seperated,Hispanic or Latino,Other,1219 Carleton Street,12156 Oslo Drive,268-947-4370,Professor
wk232,Ke,Weimao,,5/1/1960,Weimao,,wk232@drexel.edu,Electrical and Computer Engineering,,Widow,Hispanic or Latino,Asian,1139 Addison Street,1139 Addison Street,766-751-8993,Professor
bs517,Song,Bo,,2/6/1965,Bo,,bs517@drexel.edu,Chemistry,,Widow,Non Hispanic,White,31770 Alvarado Boulevard,2531 Prestwick Avenue,231-892-1372,Professor
slh44,Hopkins,Spencer,L,3/1/1980,Spencer,,slh44@drexel.edu,Global Studies and Modern Languages,,Married,Non Hispanic,Asian,6148 Avon Avenue,4255 Tanager Common,654-532-2311,Professor
hct87,Tissot,Hegler,Correa,3/24/1987,Hegler,,hct87@drexel.edu,Materials Science and Engineering,,Widow,Non Hispanic,Asian,703 Elizabeth Barcus Way,703 Elizabeth Barcus Way,697-540-2143,Professor
ya433,An,Yuan,,12/1/1990,Yuan,,ya433@drexel.edu,History,,Widow,Non Hispanic,African American/Black,10826 Pointe Royal Drive,1761 Thousand Oaks Boulevard,555-207-3659,Professor
jss63,Seberger,John,S,4/1/1983,John,,jss63@drexel.edu,"Biodiversity, Earth & Environmental Science",,Widow,Non Hispanic,Asian,3862 Almond Avenue,3862 Almond Avenue,582-865-5261,Professor
daa42,Appelbaum,David,A,7/1/1964,David,,daa42@drexel.edu,Mechanical Engineering and Mechanics,,Single,Hispanic or Latino,Other,3610 Story Road,1532 Milvia Street,672-154-5197,Professor
tjh53,Heverin,Thomas,J,5/1/1971,Thomas,,tjh53@drexel.edu,Biology,,Divorced,Non Hispanic,Asian,637 Laurelwood Circle,6100 Bullard Drive,451-885-7800,Professor
xh436,Hu,Xiaohua,,2/24/1974,Xiaohua,,xh436@drexel.edu,Biology,,Seperated,Non Hispanic,African American/Black,10400 Royal Oak Road,4444 Central Avenue,477-363-1823,Professor
ajk742,Kane,Andrew,J,2/24/1993,Andrew,,ajk742@drexel.edu,Engineering Leadership and Society,,Divorced,Non Hispanic,Native,465 Humboldt Way,465 Humboldt Way,868-315-5255,Professor
pg738,Grillo,Peter,,7/10/1977,Peter,,pg738@drexel.edu,"Biodiversity, Earth & Environmental Science",,Seperated,Non Hispanic,Asian,3072 The Alameda,3072 The Alameda,697-201-8857,Professor
sam774,McCreary,Scott,A,6/8/1970,Scott,,sam774@drexel.edu,"Civil, Architectural and Environmental Engineering",,Widow,Non Hispanic,White,5792 Owl Hill Avenue,152 Teddy Drive,705-660-2521,Professor
ahp767,Poole,Alexander,H,5/23/1973,Alexander,,ahp767@drexel.edu,History,,Divorced,Non Hispanic,Asian,1349 Burkhart Avenue,1349 Burkhart Avenue,987-612-7265,Professor
jrw86,Weidler-Lewis,Joanna,R,3/22/1956,Joanna,,jrw86@drexel.edu,Global Studies and Modern Languages,,Widow,Non Hispanic,Native,18789 Crane Avenue,18789 Crane Avenue,426-727-5427,Professor
jp169,Park,Jung-Ran,,5/13/1952,Jung-Ran,,jp169@drexel.edu,Communication,,Married,Non Hispanic,Asian,637 Laurelwood Circle,637 Laurelwood Circle,935-353-9166,Professor
pac34,College,Polly,A,5/23/1990,Polly,,pac34@drexel.edu,Engineering Leadership and Society,,Widow,Non Hispanic,Native,2732 Humboldt Avenue,38676 Greenwich Circle,772-711-3783,Professor
is773,Song,Il-Yeol,,2/22/1956,Il-Yeol,,is773@drexel.edu,English & Philosophy,,Divorced,Non Hispanic,Other,22538 6th Street,3189 Main Street,392-506-6678,Professor
xl556,Lin,Xia,,12/13/1965,Xia,,xl556@drexel.edu,Mechanical Engineering and Mechanics,,Divorced,Hispanic or Latino,Other,1040 University Avenue,1040 University Avenue,449-636-6347,Professor
mrk86,Kelly,Mat,R,1/23/1958,Mat,,mrk86@drexel.edu,English & Philosophy,,Divorced,Hispanic or Latino,Other,4920 Quonset Drive,4920 Quonset Drive,406-628-9976,Professor
