Drexel ID,Last Name,First Name,Middle Name,Date of Birth,Chosen Name,Personal Pronouns,Email,Department,Gender,Marital Status,Ethnicity,Race,Living Address,Mailing Address,Phone Number,Role
dbk885,Kurz,David,B,10/15/1970,David,,dbk885@drexel.edu,Criminology & Justice Studies,,Seperated,Non Hispanic,Asian,23501 Ida Lane,65 Hilltop Lane,202-246-5154,Professor
rh455,Hummel,Ryan,,12/22/1977,Ryan,,rh455@drexel.edu,Criminology & Justice Studies,,Seperated,Hispanic or Latino,African American/Black,1761 Thousand Oaks Boulevard,441 Merritt Avenue,390-890-7450,Professor
cjr905,Resick,Christian,J,1/12/1975,Christian,,cjr905@drexel.edu,"Biodiversity, Earth & Environmental Science",,Widow,Hispanic or Latino,Asian,406 Ashwood Court,406 Ashwood Court,464-849-3187,Professor
fyp956,Partovi,Fariborz,Y,12/5/1954,Fariborz,,fyp956@drexel.edu,Electrical and Computer Engineering,,Divorced,Non Hispanic,Asian,32512 Christine Drive,32512 Christine Drive,938-974-7501,Professor
taw92,Worthy,Tiffani,A,3/23/1988,Tiffani,,taw92@drexel.edu,History,,Seperated,Hispanic or Latino,Asian,1209 Parker Street,6100 Bullard Drive,210-759-9645,Professor
sc465,Cleveland,Simon,,12/7/1967,Simon,,sc465@drexel.edu,Mathematics,,Widow,Non Hispanic,African American/Black,439 Crestmont Drive,2414 Parker Street,369-665-7301,Professor
pjo69,O'Brien,Patrick,J,3/15/1970,Patrick,,pjo69@drexel.edu,"Civil, Architectural and Environmental Engineering",,Seperated,Non Hispanic,Asian,8934 Arrowrock Trail,8934 Arrowrock Trail,650-657-9329,Professor
ark43,Kennedy,Andrew,R,3/16/1986,Andrew,,ark43@drexel.edu,English & Philosophy,,Single,Non Hispanic,Native,3827 West Chapman Avenue,5472 Sunstar Common,813-698-3645,Professor
esf96,Falkowski,Edward,S,12/8/1971,Edward,,esf96@drexel.edu,Chemical and Biological Engineering,,Widow,Non Hispanic,Native,6630 MacArthur Boulevard,5397 Wentworth Avenue,667-920-9358,Professor
lbc49,Cohen,Lawrence,B,5/5/1962,Lawrence,,lbc49@drexel.edu,Mechanical Engineering and Mechanics,,Divorced,Non Hispanic,Other,2409 Park Street,2409 Park Street,697-827-3170,Professor
jfl27,Levine,Jeff,F,11/25/1958,Jeff,,jfl27@drexel.edu,Criminology & Justice Studies,,Seperated,Hispanic or Latino,Asian,680 Quintana Road,680 Quintana Road,830-174-3303,Professor
as579,Stuhl,Angelise,,10/26/1990,Angelise,,as579@drexel.edu,Electrical and Computer Engineering,,Married,Non Hispanic,White,3115 North Lake Boulevard,3115 North Lake Boulevard,420-990-6560,Professor
scn123,Napoli,Sarah,C,12/2/1984,Sarah,,scn123@drexel.edu,Chemistry,,Divorced,Non Hispanic,Native,22572 Toreador Drive,2704 McGee Avenue,367-833-2046,Professor
jgm42,Maxcy,Joel,G,5/17/1974,Joel,,jgm42@drexel.edu,Engineering Leadership and Society,,Widow,Non Hispanic,White,826 Webster Street,5725 Medallion Court,380-790-8617,Professor
mfg21,Gress,Mark,F,5/5/1973,Mark,,mfg21@drexel.edu,Chemistry,,Seperated,Non Hispanic,Asian,3777 Mowry Avenue,3777 Mowry Avenue,490-830-6919,Professor
ejs62,Staurowsky,Ellen,J,10/8/1952,Ellen,,ejs62@drexel.edu,Engineering Leadership and Society,,Divorced,Non Hispanic,African American/Black,7573 National Drive,6214 Herzog Street,553-760-4978,Professor
sak11,Kline,Stacy,A,12/9/1952,Stacy,,sak11@drexel.edu,English & Philosophy,,Seperated,Non Hispanic,White,1004 Bellflower Street,1004 Bellflower Street,584-932-4382,Professor
yz314,Zhou,Yuen,,9/27/1964,Yuen,,yz314@drexel.edu,Sociology,,Widow,Non Hispanic,Other,38252 Farwell Drive,38252 Farwell Drive,831-714-7886,Professor
vmh45,Herrera,Vanessa,M,4/7/1964,Vanessa,,vmh45@drexel.edu,English & Philosophy,,Widow,Non Hispanic,White,1011 Devon Drive,1011 Devon Drive,421-778-2784,Professor
cjm87,Maxey,Christian,J,2/25/1967,Christian,,cjm87@drexel.edu,Global Studies and Modern Languages,,Seperated,Non Hispanic,Asian,33300 Mission Boulevard,33300 Mission Boulevard,253-659-4486,Professor
smm61,Morse,Shawna,M,2/26/1970,Shawna,,smm61@drexel.edu,History,,Seperated,Non Hispanic,Asian,3415 Brookdale Drive,3415 Brookdale Drive,635-166-1156,Professor
tjg93,Grangel,Tony,J,6/25/1965,Tony,,tjg93@drexel.edu,Electrical and Computer Engineering,,Married,Hispanic or Latino,African American/Black,1 Portsmouth Road,1 Portsmouth Road,735-805-8465,Professor
al616,LaTorre,Ashley,,5/4/1973,Ashley,,al616@drexel.edu,Electrical and Computer Engineering,,Single,Hispanic or Latino,White,3905 Lyceum Avenue,3905 Lyceum Avenue,907-591-7748,Professor
eg721,Glackin,Emma,,6/20/1954,Emma,,eg721@drexel.edu,Physics,,Widow,Non Hispanic,Native,7144 Marlborough Terrace,7144 Marlborough Terrace,324-356-1764,Professor
sg474,Grogan,Sarah,,8/6/1950,Sarah,,sg474@drexel.edu,"Civil, Architectural and Environmental Engineering",,Single,Non Hispanic,African American/Black,12091 Mierkey Road,12091 Mierkey Road,300-899-2165,Professor
ceb83,Brady,Caitlin,E,9/16/1958,Caitlin,,ceb83@drexel.edu,Sociology,,Married,Non Hispanic,Native,1238 Roanwood Way,1238 Roanwood Way,572-484-1581,Professor
mdp96,Pearl,Michelle,D,3/1/1978,Michelle,,mdp96@drexel.edu,Mechanical Engineering and Mechanics,,Single,Hispanic or Latino,African American/Black,3072 The Alameda,3072 The Alameda,907-310-6733,Professor
sl671,Lawson,Sean,,11/26/1958,Sean,,sl671@drexel.edu,History,,Single,Hispanic or Latino,Asian,18687 County Road 97,18687 County Road 97,845-428-8276,Professor
jd527,Dixon,Jaylynn,,9/24/1956,Jaylynn,,jd527@drexel.edu,Criminology & Justice Studies,,Divorced,Non Hispanic,Native,15267 Hesperian Boulevard,15267 Hesperian Boulevard,938-896-4133,Professor
jal85,Liss,Jonathan,A,12/22/1984,Jonathan,,jal85@drexel.edu,Materials Science and Engineering,,Seperated,Hispanic or Latino,White,1040 University Avenue,1040 University Avenue,627-931-8643,Professor
cr281,Renz,Cheryl,,7/24/1962,Cheryl,,cr281@drexel.edu,Physics,,Married,Non Hispanic,Asian,942 Lewis Road,942 Lewis Road,432-363-7798,Professor
jmm354,McCurdy,Jackie,M,9/1/1978,Jackie,,jmm354@drexel.edu,History,,Divorced,Non Hispanic,White,1643 Oxford Street,1643 Oxford Street,841-610-5341,Professor
mmc56,Coyle-Savidge,Margaret,M,12/6/1976,Margaret,,mmc56@drexel.edu,Mathematics,,Widow,Hispanic or Latino,Asian,158 Euclid Avenue,158 Euclid Avenue,633-956-6741,Professor
eld22,Danziger,Evan,L,4/4/1978,Evan,,eld22@drexel.edu,Biology,,Single,Non Hispanic,African American/Black,2014 Clemens Road,2014 Clemens Road,265-519-4844,Professor
kth54,Heard,Kerrivah,T,1/11/1961,Kerrivah,,kth54@drexel.edu,"Biodiversity, Earth & Environmental Science",,Single,Hispanic or Latino,Native,2313 Vegas Avenue,2313 Vegas Avenue,401-886-2179,Professor
bsb12,Broadus,Bri,S,9/3/1986,Bri,,bsb12@drexel.edu,Communication,,Single,Hispanic or Latino,African American/Black,31353 Santa Elena Way,31353 Santa Elena Way,435-169-4776,Professor
bjj41,Jacob,Brandon,J,8/16/1977,Brandon,,bjj41@drexel.edu,Sociology,,Divorced,Hispanic or Latino,Other,19416 Barclay Road,4500 Margalo Avenue,939-107-2100,Professor
lb648,Branch,Leesa,,11/24/1950,Leesa,,lb648@drexel.edu,"Civil, Architectural and Environmental Engineering",,Single,Non Hispanic,African American/Black,2399 East 14th Street,2399 East 14th Street,386-215-6969,Professor
kcb178,Bohrer,Ken,C,10/23/1988,Ken,,kcb178@drexel.edu,Physics,,Single,Non Hispanic,Native,21950 Arnold Center Road,31353 Santa Elena Way,282-564-1758,Professor
sar451,Revelli,Stefania,A,10/14/1971,Stefania,,sar451@drexel.edu,English & Philosophy,,Seperated,Hispanic or Latino,White,22062 Cameron Street,22062 Cameron Street,581-258-4324,Professor
glr337,Ruff,Gwendelyn,L,5/9/1977,Gwendelyn,,glr337@drexel.edu,"Civil, Architectural and Environmental Engineering",,Seperated,Hispanic or Latino,Asian,1909 Seventh Street,1909 Seventh Street,762-957-6040,Professor
jk806,Kratzer,Jessica,,9/20/1972,Jessica,,jk806@drexel.edu,Chemical and Biological Engineering,,Divorced,Hispanic or Latino,Other,7573 National Drive,7573 National Drive,755-998-5904,Professor
ljl43,Lenz,Laurie,J,9/19/1993,Laurie,,ljl43@drexel.edu,Physics,,Seperated,Hispanic or Latino,White,4329 Howe Street,915 Sacramento Street,595-666-5904,Professor
zc283,Cordero,Zoraida,,9/7/1992,Zoraida,,zc283@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Non Hispanic,Other,4409 Star Jasmine Court,4409 Star Jasmine Court,738-265-4247,Professor
tab68,Burroughs,Tariem,A,7/16/1982,Tariem,,tab68@drexel.edu,Mechanical Engineering and Mechanics,,Widow,Hispanic or Latino,Native,2632 Jackson Street East,2632 Jackson Street East,834-425-1035,Professor
js125,Sayers,Jah-Elyse,,6/8/1984,Jah-Elyse,,js125@drexel.edu,"Biodiversity, Earth & Environmental Science",,Seperated,Non Hispanic,Asian,1536 North Main Street,1536 North Main Street,858-744-2120,Professor
gsk80,Kim,Grace,S,12/14/1985,Grace,,gsk80@drexel.edu,Chemistry,,Married,Hispanic or Latino,Asian,2685 California Street,2685 California Street,856-921-3627,Professor
rh449,Hughes,Rayna,,11/3/1954,Rayna,,rh449@drexel.edu,Electrical and Computer Engineering,,Single,Hispanic or Latino,Other,612 E Street,612 E Street,546-883-2469,Professor
emb63,Bryers,Elise,M,3/26/1951,Elise,,emb63@drexel.edu,Politics,,Seperated,Non Hispanic,Other,1238 Roanwood Way,1937 Carleton Street,260-230-7545,Professor
jrl93,Lacovara,Jennifer,R,1/28/1992,Jennifer,,jrl93@drexel.edu,History,,Divorced,Hispanic or Latino,Other,3777 Mowry Avenue,3777 Mowry Avenue,652-587-4027,Professor
alz52,Zahn,Adam,L,2/18/1993,Adam,,alz52@drexel.edu,Biology,,Divorced,Non Hispanic,Asian,2348 Cantalise Drive,2348 Cantalise Drive,824-672-5258,Professor
cns72,Sacco,Chuck,N,8/19/1984,Chuck,,cns72@drexel.edu,Communication,,Seperated,Non Hispanic,Native,15267 Hesperian Boulevard,15267 Hesperian Boulevard,390-542-2391,Professor
smq77,Quitel,Scott,M,1/12/1964,Scott,,smq77@drexel.edu,Chemical and Biological Engineering,,Divorced,Hispanic or Latino,White,30451 Servilla Place,30451 Servilla Place,577-105-3526,Professor
zs578,Subhan,Zahed,,7/4/1989,Zahed,,zs578@drexel.edu,History,,Married,Non Hispanic,African American/Black,3835 Oakes Drive,3835 Oakes Drive,769-461-4917,Professor
arg165,Greenwald,Anna,R,5/13/1987,Anna,,arg165@drexel.edu,Electrical and Computer Engineering,,Single,Non Hispanic,Asian,16303 Mateo Street,16303 Mateo Street,731-975-8653,Professor
oo682,Ogutveren-Gonul,Ozlem,,3/21/1979,Ozlem,,oo682@drexel.edu,English & Philosophy,,Divorced,Hispanic or Latino,Native,461 Alder Street,6925 Lariat Lane,430-641-4123,Professor
kgw90,Wyche,Kahlil,G,10/23/1960,Kahlil,,kgw90@drexel.edu,Chemical and Biological Engineering,,Single,Hispanic or Latino,Other,1797 Pasatiempo Drive,10826 Pointe Royal Drive,338-937-9618,Professor
rlm612,Morier,Robert,L,4/24/1951,Robert,,rlm612@drexel.edu,Psychological and Brain Sciences,,Single,Hispanic or Latino,White,3 Carson Street,3 Carson Street,707-754-4116,Professor
ds548,Salas,Damian,,7/14/1984,Damian,,ds548@drexel.edu,Materials Science and Engineering,,Single,Non Hispanic,White,2641 Heather Lane,2641 Heather Lane,695-542-5448,Professor
bel56,Litzky,Barrie,E,5/5/1957,Barrie,,bel56@drexel.edu,Electrical and Computer Engineering,,Seperated,Non Hispanic,Asian,129 Grant Street,129 Grant Street,805-539-6851,Professor
jhw42,Wilson,John,H,10/6/1960,John,,jhw42@drexel.edu,Chemistry,,Single,Non Hispanic,Native,3115 North Lake Boulevard,3115 North Lake Boulevard,216-965-3331,Professor
rb871,Berson,Rita,,8/11/1991,Rita,,rb871@drexel.edu,Physics,,Divorced,Hispanic or Latino,White,2313 Vegas Avenue,2313 Vegas Avenue,866-180-6643,Professor
kh216,Hayes,Kristen,,9/10/1965,Kristen,,kh216@drexel.edu,Politics,,Married,Hispanic or Latino,Other,31130 Meadowbrook Avenue,31130 Meadowbrook Avenue,724-451-9575,Professor
dwm231,Moix,Daniel,W,5/10/1962,Daniel,,dwm231@drexel.edu,"Civil, Architectural and Environmental Engineering",,Seperated,Hispanic or Latino,African American/Black,6214 Herzog Street,6214 Herzog Street,305-315-1801,Professor
bls57,Stuart,Brian,L,7/15/1959,Brian,,bls57@drexel.edu,Chemical and Biological Engineering,,Widow,Non Hispanic,African American/Black,465 Humboldt Way,465 Humboldt Way,316-573-2180,Professor
aam74,Medlock,Adelaida,A,8/2/1975,Adelaida,,aam74@drexel.edu,Criminology & Justice Studies,,Widow,Hispanic or Latino,African American/Black,238 La Salle Avenue,238 La Salle Avenue,385-268-3510,Professor
yo311,Osmanlioglu,Yusuf,,5/27/1953,Yusuf,,yo311@drexel.edu,Psychological and Brain Sciences,,Seperated,Non Hispanic,Native,1528 Spruce Street,1528 Spruce Street,251-831-7428,Professor
ks272,Schmidt,Kurt,,6/26/1970,Kurt,,ks272@drexel.edu,Politics,,Divorced,Non Hispanic,African American/Black,450 C Street,450 C Street,505-209-4130,Professor
dv554,Vista,Dimitra,,9/8/1969,Dimitra,,dv554@drexel.edu,Engineering Leadership and Society,,Seperated,Non Hispanic,African American/Black,4971 Janet Court,4971 Janet Court,708-329-2880,Professor
gl905,Long,Galen,,12/1/1973,Galen,,gl905@drexel.edu,Sociology,,Seperated,Non Hispanic,Other,49548 Road 200,49548 Road 200,878-240-6038,Professor
mwb75,Boady,Mark,W,7/27/1952,Mark,,mwb75@drexel.edu,Mathematics,,Widow,Non Hispanic,African American/Black,90 Via Verde,90 Via Verde,593-592-2660,Professor
se551,Earth,Steve,,3/4/1995,Steve,,se551@drexel.edu,Physics,,Single,Non Hispanic,Native,10202 Vista Drive,915 Sacramento Street,227-649-1646,Professor
bsm74,Mitchell,Brian,S,1/25/1959,Brian,,bsm74@drexel.edu,Physics,,Single,Non Hispanic,African American/Black,2409 Park Street,840 Inglewood Drive,231-783-2991,Professor
sm548,Mancoridis,Spiros,,5/25/1975,Spiros,,sm548@drexel.edu,Chemistry,,Single,Non Hispanic,Asian,4255 Tanager Common,158 Euclid Avenue,678-519-5388,Professor
dds133,Salvucci,Dario,D,8/6/1981,Dario,,dds133@drexel.edu,Physics,,Single,Hispanic or Latino,White,1076 Foster Street,1076 Foster Street,751-102-2726,Professor
ebk79,Khosroshahi,Ehsan,B,3/24/1963,Ehsan,,ebk79@drexel.edu,Global Studies and Modern Languages,,Married,Non Hispanic,Native,856 Milton Street,856 Milton Street,623-802-9478,Professor
deb46,Breen,David,E,3/18/1957,David,,deb46@drexel.edu,History,,Divorced,Non Hispanic,Asian,6630 MacArthur Boulevard,6630 MacArthur Boulevard,393-688-1293,Professor
mp253,Pountourakis,Manolis,,7/22/1965,Manolis,,mp253@drexel.edu,English & Philosophy,,Married,Non Hispanic,Native,2064 West Columbia Way,2064 West Columbia Way,854-728-5519,Professor
rm951,Moradinezhad,Reza,,3/3/1963,Reza,,rm951@drexel.edu,History,,Divorced,Non Hispanic,Asian,26563 Chisholm Court,26563 Chisholm Court,633-443-6857,Professor
jmz991,Zlotek,John,M,10/7/1987,John,,jmz991@drexel.edu,Materials Science and Engineering,,Single,Non Hispanic,Native,18789 Crane Avenue,310 12th Avenue,544-883-7621,Professor
mjb28,Burlick,Matthew,J,6/4/1950,Matthew,,mjb28@drexel.edu,Physics,,Married,Non Hispanic,Native,894 Windmill Park Lane,894 Windmill Park Lane,435-830-4160,Professor
sph67,Hansen,Stephen,P,5/7/1965,Stephen,,sph67@drexel.edu,Psychological and Brain Sciences,,Seperated,Non Hispanic,African American/Black,2732 Humboldt Avenue,2732 Humboldt Avenue,556-178-8425,Professor
smb87,Bever,Sam,M,4/19/1983,Sam,,smb87@drexel.edu,Mathematics,,Widow,Hispanic or Latino,White,73455 Twentynine Palms Highway,125 John Street,502-776-7150,Professor
sj409,Jabbari,Shahin,,2/4/1991,Shahin,,sj409@drexel.edu,Engineering Leadership and Society,,Seperated,Non Hispanic,Asian,3610 Story Road,3610 Story Road,973-372-3823,Professor
jrj98,Johnson,Jeremy,R,8/19/1971,Jeremy,,jrj98@drexel.edu,Mechanical Engineering and Mechanics,,Married,Non Hispanic,Native,701 Mussel Slough Road,701 Mussel Slough Road,479-701-9687,Professor
kx323,Xu,Kaidi,,9/1/1977,Kaidi,,kx323@drexel.edu,Sociology,,Divorced,Non Hispanic,White,424 Callan Avenue,725 65th Street,653-113-5057,Professor
cjc603,Carroll,Chris,J,7/21/1955,Chris,,cjc603@drexel.edu,Electrical and Computer Engineering,,Widow,Non Hispanic,White,51035 Conifer Drive,51035 Conifer Drive,760-716-7992,Professor
hmc96,Chu,Hengyi,M,10/16/1957,Hengyi,,hmc96@drexel.edu,Biology,,Married,Hispanic or Latino,African American/Black,15557 Sutter Creek Road,15557 Sutter Creek Road,582-828-6404,Professor
djc16,Comroe,David,J,12/5/1995,David,,djc16@drexel.edu,Sociology,,Seperated,Non Hispanic,Asian,7237 Wild Currant Way,7237 Wild Currant Way,768-569-5542,Professor
rmr79,Roth,Ryan,M,9/17/1973,Ryan,,rmr79@drexel.edu,Biology,,Single,Non Hispanic,Native,2902 Flint Street,2902 Flint Street,320-339-9613,Professor
mat80,Tarbutton,Michelle,A,11/18/1950,Michelle,,mat80@drexel.edu,Sociology,,Widow,Hispanic or Latino,Asian,4231 Miramonte Way,4231 Miramonte Way,936-383-5974,Professor
cls41,Stevens,Christopher,L,12/7/1992,Christopher,,cls41@drexel.edu,Engineering Leadership and Society,,Widow,Non Hispanic,Other,2086 Hillside Drive,1209 Parker Street,298-116-9835,Professor
cep92,Peiper,Chad,E,5/7/1984,Chad,,cep92@drexel.edu,Politics,,Seperated,Non Hispanic,African American/Black,101 Mustang Drive,101 Mustang Drive,514-799-6013,Professor
msc10,Cordano,Michael,S,4/11/1978,Michael,,msc10@drexel.edu,Global Studies and Modern Languages,,Divorced,Non Hispanic,Asian,330 Michell Court,330 Michell Court,869-215-3730,Professor
ey721,Yan,Erjia,,6/20/1991,Erjia,,ey721@drexel.edu,Biology,,Single,Hispanic or Latino,White,612 E Street,637 Britannia Drive,335-754-9177,Professor
trp65,Pirmann,Tammy,R,8/1/1974,Tammy,,trp65@drexel.edu,Chemical and Biological Engineering,,Widow,Non Hispanic,Asian,3862 Almond Avenue,3862 Almond Avenue,634-911-2468,Professor
mlr32,Rogers,Michelle,L,1/11/1953,Michelle,,mlr32@drexel.edu,Psychological and Brain Sciences,,Single,Hispanic or Latino,Other,2414 Parker Street,682 Brighton Way,764-297-7753,Professor
awc61,Calhoun,Andrew,W,8/11/1964,Andrew,,awc61@drexel.edu,Electrical and Computer Engineering,,Widow,Non Hispanic,Other,618 Staley Avenue,618 Staley Avenue,978-164-5228,Professor
tmm45,Miller,Tiffany,M,11/25/1953,Tiffany,,tmm45@drexel.edu,Biology,,Divorced,Non Hispanic,Asian,43949 South Moray Street,43949 South Moray Street,656-113-6519,Professor
fiv55,Vokolos,Filippos,I,4/13/1951,Filippos,,fiv55@drexel.edu,Sociology,,Single,Non Hispanic,White,36043 Soapberry Commons,36043 Soapberry Commons,439-876-7429,Professor
jks75,Salvage,Jeff,K,5/5/1986,Jeff,,jks75@drexel.edu,Sociology,,Single,Non Hispanic,Native,24647 Patricia Court,24647 Patricia Court,377-308-1738,Professor
mt249,Toutounchian,Milad,,8/1/1959,Milad,,mt249@drexel.edu,History,,Divorced,Hispanic or Latino,Native,3 Carson Street,3 Carson Street,472-351-7917,Professor
gwh45,Hislop,Gregory,W,9/4/1980,Gregory,,gwh45@drexel.edu,Electrical and Computer Engineering,,Single,Hispanic or Latino,Asian,7144 Marlborough Terrace,7144 Marlborough Terrace,498-694-5191,Professor
sr343,Rezapour,Shadi,,8/7/1953,Shadi,,sr343@drexel.edu,"Biodiversity, Earth & Environmental Science",,Divorced,Hispanic or Latino,African American/Black,2134 West Mills Drive,2134 West Mills Drive,304-400-8612,Professor
bys194,Shetty,Bhupesh,Y,9/19/1968,Bhupesh,,bys194@drexel.edu,"Biodiversity, Earth & Environmental Science",,Single,Hispanic or Latino,White,169 Avenida Drive,169 Avenida Drive,554-864-2873,Professor
lw459,Wang,Lei,,6/11/1950,Lei,,lw459@drexel.edu,Biology,,Married,Non Hispanic,Other,31250 Courthouse Drive,31250 Courthouse Drive,973-580-1827,Professor
ns504,Staples,Natasha,,1/8/1992,Natasha,,ns504@drexel.edu,Psychological and Brain Sciences,,Divorced,Non Hispanic,African American/Black,24147 Clinton Court,24147 Clinton Court,937-277-5503,Professor
smp25,Pascua,Sonia,M,12/3/1978,Sonia,,smp25@drexel.edu,Engineering Leadership and Society,,Seperated,Non Hispanic,African American/Black,2522 Fountain Avenue,2522 Fountain Avenue,461-994-9267,Professor
tjg35,Gorichanaz,Tim,J,12/10/1952,Tim,,tjg35@drexel.edu,History,,Married,Hispanic or Latino,White,514 Flower Lane,514 Flower Lane,461-419-8004,Professor
wk362,Ke,Weimao,,12/21/1964,Weimao,,wk362@drexel.edu,Mechanical Engineering and Mechanics,,Single,Non Hispanic,Other,970 Old Oak Road,970 Old Oak Road,313-495-1703,Professor
bs426,Song,Bo,,10/3/1967,Bo,,bs426@drexel.edu,Physics,,Single,Non Hispanic,Native,6452 El Camino Real,12091 Mierkey Road,345-515-8504,Professor
slh16,Hopkins,Spencer,L,8/18/1975,Spencer,,slh16@drexel.edu,Mathematics,,Widow,Non Hispanic,Asian,29 Vista Flores,29 Vista Flores,797-574-8302,Professor
hct51,Tissot,Hegler,Correa,12/26/1995,Hegler,,hct51@drexel.edu,Criminology & Justice Studies,,Widow,Non Hispanic,African American/Black,6214 Herzog Street,6214 Herzog Street,536-906-4156,Professor
ya616,An,Yuan,,2/22/1954,Yuan,,ya616@drexel.edu,History,,Married,Non Hispanic,Asian,6452 El Camino Real,6452 El Camino Real,747-227-1021,Professor
jss77,Seberger,John,S,1/16/1974,John,,jss77@drexel.edu,"Civil, Architectural and Environmental Engineering",,Single,Hispanic or Latino,African American/Black,4300 Soquel Drive,1209 Parker Street,325-148-7527,Professor
