drexelID,name,action,system,date,time
bhk84,Beverly Kingston,logged-in,McGraw-Hill Connect,2021-08-27,16:22:51
abc16,Aubrey Caruso,logged-in,PuTTY,2021-08-27,19:44:19
jwo91,Jeremy Oviedo,logged-in,Degree Works,2021-08-27,21:53:40
ddl42,Delia Lozano,logged-in,PuTTY,2021-08-27,23:08:38
jko11,Jane Oldroyd,logged-in,Degree Works,2021-08-28,02:27:21
wab38,Walter Briggs,logged-in,Tux,2021-08-28,05:05:09
dml22,Dwight Lawless,logged-in,Tux,2021-08-28,06:30:19
cag80,Christina Gilbert,logged-in,Degree Works,2021-08-28,07:44:40
rwh72,Roy Hadden,logged-in,PuTTY,2021-08-28,10:08:59
cmf38,Charles Fusco,accessed,Zoom,2021-08-28,10:21:57
rcd256,Robert Dailey,logged-in,Blackboard Learn,2021-08-28,11:46:10
ech36,Edwina Hernandez,logged-in,Tux,2021-08-28,12:44:45
jpl93,Jose Lampe,accessed,Zoom,2021-08-28,16:06:03
lpt98,Les Tusing,logged-in,Tux,2021-08-28,17:25:21
jbm628,Jose Majewski,logged-in,McGraw-Hill Connect,2021-08-28,18:42:13
zdb40,Zachariah Boyd,logged-in,Blackboard Learn,2021-08-28,18:43:58
rfb91,Robbie Brooks,logged-in,Degree Works,2021-08-28,22:11:12
bcp26,Billie Pappas,accessed,Zoom,2021-08-28,23:49:45
abb24,Aaron Burks,logged-in,PuTTY,2021-08-29,02:39:02
bpk323,Bernardina Kershner,logged-in,Blackboard Learn,2021-08-29,05:32:27
fws58,Francis Silvera,logged-in,PuTTY,2021-08-29,06:06:15
jpc14,Jill Cunningham,accessed,Zoom,2021-08-29,07:43:36
tkh336,Toby Hanson,accessed,Zoom,2021-08-29,09:23:17
jcs57,Joshua Santillan,logged-in,Degree Works,2021-08-29,13:11:02
tbp24,Tony Pisano,logged-in,PuTTY,2021-08-29,14:36:35
lsf76,Linda Fry,logged-in,Degree Works,2021-08-29,16:14:46
wrh28,William Holden,logged-in,PuTTY,2021-08-29,18:57:55
cbj54,Chad James,logged-in,PuTTY,2021-08-29,20:14:09
bbd93,Bradley Duhl,logged-in,Tux,2021-08-29,22:30:50
abb24,Aaron Burks,logged-in,Blackboard Learn,2021-08-30,00:56:03
jjn304,Jennifer Nelson,logged-in,Blackboard Learn,2021-08-30,04:20:05
bab86,Bonnie Boeding,accessed,Zoom,2021-08-30,08:10:20
mam10,Margarita Madison,accessed,Zoom,2021-08-30,11:08:28
ejs63,Ed Speidel,logged-in,Blackboard Learn,2021-08-30,14:38:40
ljm94,Luther Moczygemba,accessed,Zoom,2021-08-30,15:05:11
clm87,Christine Mccampbell,logged-in,PuTTY,2021-08-30,15:37:49
mek59,Margaret Kirchner,logged-in,Degree Works,2021-08-30,16:27:59
njj20,Nicholas James,logged-in,Tux,2021-08-30,20:16:42
jrm48,Jean Moore,logged-in,PuTTY,2021-08-30,20:17:43
eka37,Elsa Arnold,logged-in,McGraw-Hill Connect,2021-08-30,20:38:36
shp82,Shirley Parker,accessed,Zoom,2021-08-30,22:21:27
mty50,Michael Yoder,logged-in,Degree Works,2021-08-31,01:13:29
jdj72,Jeannette Janis,accessed,Zoom,2021-08-31,03:30:26
mbf33,Mary Freyermuth,logged-in,Degree Works,2021-08-31,07:07:53
drn881,Diane Nix,logged-in,PuTTY,2021-08-31,09:21:00
lmg28,Larry Goodwin,logged-in,Degree Works,2021-08-31,11:59:27
rej22,Rose Jones,logged-in,Blackboard Learn,2021-08-31,13:10:34
jjw54,Jared Walker,logged-in,PuTTY,2021-08-31,15:53:54
mhb62,Mary Brown,logged-in,Degree Works,2021-08-31,18:05:46
jem36,John Montague,logged-in,Degree Works,2021-08-31,20:15:41
mso36,Margaret Olin,accessed,Zoom,2021-08-31,22:56:12
waf90,William Fluegge,accessed,Zoom,2021-09-01,01:51:05
frm49,Frank Mitchell,logged-in,PuTTY,2021-09-01,05:48:24
djr67,Donald Ricketts,logged-in,McGraw-Hill Connect,2021-09-01,06:35:46
lpc83,Louise Crank,logged-in,Blackboard Learn,2021-09-01,08:04:37
srl93,Sammie Lawnicki,accessed,Zoom,2021-09-01,09:47:38
bpo43,Breana Odegard,logged-in,Tux,2021-09-01,10:59:28
sjm26,Stephanie Mendez,accessed,Zoom,2021-09-01,12:00:55
nts655,Normand Shull,logged-in,McGraw-Hill Connect,2021-09-01,15:19:38
wmh84,Wayne Holden,logged-in,PuTTY,2021-09-01,18:30:24
ckm68,Cathy Moore,logged-in,Tux,2021-09-01,22:21:36
rpg73,Richard Goodwin,logged-in,Tux,2021-09-01,22:23:38
mbc47,Melissa Cosgrove,logged-in,Degree Works,2021-09-02,01:26:50
cjh28,Claude Harris,accessed,Zoom,2021-09-02,03:24:27
amw85,Audra Williams,logged-in,Blackboard Learn,2021-09-02,06:52:33
sdr44,Santiago Richardson,logged-in,Blackboard Learn,2021-09-02,10:36:35
cbt10,Cynthia Timmons,logged-in,Tux,2021-09-02,13:12:45
cmb947,Christina Birge,logged-in,PuTTY,2021-09-02,13:53:18
mjt18,Mike Turner,accessed,Zoom,2021-09-02,17:18:40
szd64,Suzanne Doyle,logged-in,McGraw-Hill Connect,2021-09-02,17:53:36
jbf94,Juan Fulton,logged-in,Degree Works,2021-09-02,21:47:01
dlp609,Domenica Pines,logged-in,McGraw-Hill Connect,2021-09-03,00:21:33
lmb50,Lisa Beck,logged-in,Blackboard Learn,2021-09-03,00:34:28
dba76,Dolores Abarca,logged-in,Degree Works,2021-09-03,02:45:17
tjh90,Theresa Healey,accessed,Zoom,2021-09-03,03:17:10
shh43,Suzette Harrison,accessed,Zoom,2021-09-03,06:27:45
lpc83,Louise Crank,logged-in,McGraw-Hill Connect,2021-09-03,07:38:28
hjd62,Howard Davila,accessed,Zoom,2021-09-03,10:25:13
abc34,Ann Carrillo,logged-in,Blackboard Learn,2021-09-03,11:35:38
dwd45,David Desouza,logged-in,Degree Works,2021-09-03,13:09:11
tjk53,Tony Kusuma,logged-in,Degree Works,2021-09-03,13:25:34
edp816,Eric Perales,logged-in,McGraw-Hill Connect,2021-09-03,16:53:20
kld527,Karen Debusk,accessed,Zoom,2021-09-03,20:10:55
djs67,Douglas Scott,logged-in,PuTTY,2021-09-03,22:09:27
mjk79,Moses Kuehne,logged-in,Degree Works,2021-09-04,00:05:00
hgm452,Horace Murray,accessed,Zoom,2021-09-04,00:54:44
rld64,Ruben Donaway,logged-in,Degree Works,2021-09-04,03:33:20
ghb44,Glenn Burns,logged-in,PuTTY,2021-09-04,04:41:09
dcw53,David Wall,accessed,Zoom,2021-09-04,07:00:41
lsc29,Laverne Cox,logged-in,PuTTY,2021-09-04,10:11:45
ahm55,Alejandro Mouret,created-room,Zoom,2021-09-04,12:23:05
ajb43,Anthony Browne,logged-in,PuTTY,2021-09-04,12:52:37
rcb64,Robert Backey,accessed,Zoom,2021-09-04,14:52:12
smt614,Sue Tucker,logged-in,Tux,2021-09-04,17:34:31
trf97,Thomas Flowers,logged-in,Tux,2021-09-04,20:37:04
mvk793,Mary Kowalczyk,logged-in,Tux,2021-09-04,22:20:07
sec60,Sarah Clark,accessed,Zoom,2021-09-05,02:00:08
ssr54,Steven Rowland,logged-in,PuTTY,2021-09-05,04:02:39
msj38,Mark Johnson,logged-in,McGraw-Hill Connect,2021-09-05,05:22:29
lst36,Linda Thompson,logged-in,McGraw-Hill Connect,2021-09-05,07:37:13
hpi62,Harriet Inks,logged-in,PuTTY,2021-09-05,10:18:29
jrb571,Jerald Brandl,logged-in,PuTTY,2021-09-05,11:58:09
jpc861,James Castleberry,accessed,Zoom,2021-09-05,14:49:57
kws32,Keith Shepherd,logged-in,Blackboard Learn,2021-09-05,16:23:28
jpr41,Joanne Robinson,logged-in,McGraw-Hill Connect,2021-09-05,16:42:43
tjc505,Thomas Crowe,accessed,Zoom,2021-09-05,17:07:33
jjo85,James Ortega,logged-in,Tux,2021-09-05,18:29:07
fmp92,Flavia Preston,logged-in,Tux,2021-09-05,20:23:53
nmj54,Nicholas Jackson,logged-in,Degree Works,2021-09-05,20:41:50
gar70,Gary Roberts,logged-in,Blackboard Learn,2021-09-06,00:17:52
jmm46,Joshua Mccoy,logged-in,Tux,2021-09-06,01:09:02
apt186,Albert Taylor,logged-in,McGraw-Hill Connect,2021-09-06,04:50:21
pjm29,Patricia Mccreedy,logged-in,Tux,2021-09-06,04:57:04
pnb21,Priscilla Beckford,logged-in,Degree Works,2021-09-06,05:26:52
erl193,Eric Lee,logged-in,Tux,2021-09-06,06:41:42
nlm279,Nicole Mcconnell,logged-in,PuTTY,2021-09-06,08:26:35
bwl31,Bruce Lynum,accessed,Zoom,2021-09-06,08:27:36
krh37,Kenneth Harris,accessed,Zoom,2021-09-06,11:44:45
bjm326,Billy Mckinney,logged-in,McGraw-Hill Connect,2021-09-06,13:17:55
pjd368,Patrick Deike,logged-in,Blackboard Learn,2021-09-06,13:30:16
wah145,Wen Hawkes,accessed,Zoom,2021-09-06,15:20:05
tab34,Thomas Bridges,logged-in,Degree Works,2021-09-06,15:50:59
jjs94,Joshua Sims,logged-in,McGraw-Hill Connect,2021-09-06,19:29:40
rjg39,Robert Good,logged-in,McGraw-Hill Connect,2021-09-06,22:21:15
wkg229,Walter Garcia,accessed,Zoom,2021-09-07,01:27:07
tck36,Todd Kloster,logged-in,Degree Works,2021-09-07,03:20:27
tjg45,Terri George,accessed,Zoom,2021-09-07,06:38:26
mbs31,Mike Shackelford,logged-in,PuTTY,2021-09-07,09:56:51
tkr11,Tonya Roy,logged-in,Tux,2021-09-07,13:11:15
jhl503,Jennifer Lee,logged-in,Degree Works,2021-09-07,16:06:52
llt60,Lois Tague,logged-in,Degree Works,2021-09-07,16:51:10
jjw357,Jennifer Walker,logged-in,PuTTY,2021-09-07,18:00:02
ajd11,Amanda Dorcy,logged-in,Tux,2021-09-07,21:36:01
jpc691,James Curi,logged-in,Tux,2021-09-08,00:19:36
dsg46,Donnie Gates,logged-in,Degree Works,2021-09-08,03:41:48
jjw357,Jennifer Walker,logged-in,PuTTY,2021-09-08,04:25:13
jjd70,John Dekany,accessed,Zoom,2021-09-08,06:42:45
ins38,Ida Seay,logged-in,Blackboard Learn,2021-09-08,09:14:49
mjw81,Myrtle Williams,accessed,Zoom,2021-09-08,11:18:38
smp95,Sandra Posey,logged-in,McGraw-Hill Connect,2021-09-08,12:44:14
arr28,Arthur Robinson,logged-in,PuTTY,2021-09-08,12:51:43
mes92,Mary Scott,logged-in,Tux,2021-09-08,15:16:00
kvm648,Kenyetta Monaco,logged-in,McGraw-Hill Connect,2021-09-08,16:22:12
jjc53,John Chiarini,created-room,Zoom,2021-09-08,18:32:08
prr258,Paul Russo,logged-in,McGraw-Hill Connect,2021-09-08,19:35:53
jcm72,Julio Mendez,logged-in,Degree Works,2021-09-08,22:41:38
mdd72,May Davis,logged-in,McGraw-Hill Connect,2021-09-09,02:09:40
fkr13,Frank Roberts,logged-in,Tux,2021-09-09,05:35:23
gtk72,Glenn Knight,logged-in,PuTTY,2021-09-09,08:33:37
djs823,David Sonderegger,logged-in,Blackboard Learn,2021-09-09,09:03:16
jwc79,John Coren,accessed,Zoom,2021-09-09,09:17:35
jbf171,Jimmy Finley,logged-in,Blackboard Learn,2021-09-09,12:52:48
anb123,Amy Bailey,logged-in,Tux,2021-09-09,15:50:03
rkw19,Rebekah Williams,created-room,Zoom,2021-09-09,19:37:26
cap30,Charlie Peterson,logged-in,McGraw-Hill Connect,2021-09-09,23:21:38
rth32,Robert Harding,logged-in,Degree Works,2021-09-09,23:59:28
jal77,Joseph Leavell,logged-in,McGraw-Hill Connect,2021-09-10,01:07:22
jbf99,Jeffrey Fasheh,logged-in,McGraw-Hill Connect,2021-09-10,03:40:04
lhb93,Lance Bean,logged-in,Blackboard Learn,2021-09-10,06:49:09
wft71,William Tucker,logged-in,McGraw-Hill Connect,2021-09-10,07:52:25
mdf81,Meredith Fields,logged-in,Blackboard Learn,2021-09-10,08:39:53
ptc60,Patricia Cardoso,logged-in,McGraw-Hill Connect,2021-09-10,10:30:15
trt16,Tyson Thomas,logged-in,McGraw-Hill Connect,2021-09-10,11:14:07
dhg55,Dorothy Guidry,accessed,Zoom,2021-09-10,11:43:00
scq93,Stephanie Queen,logged-in,Degree Works,2021-09-10,14:29:42
djb40,Dewayne Bray,logged-in,Tux,2021-09-10,18:08:58
saj37,Suzanne Johnson,logged-in,McGraw-Hill Connect,2021-09-10,20:25:27
mbj244,Melinda Jackson,logged-in,PuTTY,2021-09-10,20:54:04
lcc12,Linda Cervantes,logged-in,Blackboard Learn,2021-09-10,23:57:36
rrc31,Robert Correa,logged-in,Degree Works,2021-09-11,02:45:22
jja48,Joshua Allen,logged-in,Degree Works,2021-09-11,03:31:43
jrt71,Jonathan Taylor,logged-in,Degree Works,2021-09-11,07:06:00
kmr10,Kayla Robinson,logged-in,Blackboard Learn,2021-09-11,08:01:01
djp71,Dawn Price,accessed,Zoom,2021-09-11,11:49:22
dtf48,Donald Freeman,logged-in,McGraw-Hill Connect,2021-09-11,14:21:13
hbc88,Helen Crawford,accessed,Zoom,2021-09-11,16:20:32
lll54,Lynda Lopez,logged-in,McGraw-Hill Connect,2021-09-11,19:32:37
bmh18,Barbara Hudson,logged-in,Blackboard Learn,2021-09-11,20:07:07
rtm587,Ronald Moreno,logged-in,Blackboard Learn,2021-09-11,20:19:19
ace413,Allen Elswick,logged-in,Degree Works,2021-09-11,22:33:11
rce29,Rebecca Evans,logged-in,McGraw-Hill Connect,2021-09-12,01:26:19
jrp11,Jacqueline Pierce,logged-in,Tux,2021-09-12,03:57:14
hcf34,Herman Fedele,logged-in,Blackboard Learn,2021-09-12,04:56:48
acs77,Ann Santoro,logged-in,PuTTY,2021-09-12,06:27:03
wje372,Wilbur Elam,logged-in,Tux,2021-09-12,10:14:08
rcm22,Rena Marrero,logged-in,Blackboard Learn,2021-09-12,12:40:07
pjj11,Pamela Jackson,accessed,Zoom,2021-09-12,14:11:45
jjr21,Jeffrey Rivera,logged-in,Tux,2021-09-12,15:21:10
mbm96,Myrtle Morris,logged-in,Tux,2021-09-12,17:17:41
spc96,Scott Canfield,accessed,Zoom,2021-09-12,17:47:46
rfh86,Robert Horton,accessed,Zoom,2021-09-12,18:49:41
wdp41,William Pitts,logged-in,Degree Works,2021-09-12,21:17:08
wmm57,William Malone,accessed,Zoom,2021-09-13,00:09:06
mtj81,Michael Jack,logged-in,Tux,2021-09-13,02:52:44
eeg30,Erma Guyton,logged-in,Degree Works,2021-09-13,03:31:38
ksf59,Kathleen Fox,logged-in,Tux,2021-09-13,04:00:26
mmo71,Marlon Ortmann,logged-in,PuTTY,2021-09-13,06:40:06
kcb95,Kelly Board,accessed,Zoom,2021-09-13,06:55:01
cmv42,Catherine Varney,logged-in,Degree Works,2021-09-13,10:05:59
bgb39,Burton Boulanger,logged-in,Blackboard Learn,2021-09-13,11:49:42
cmb205,Cynthia Burgess,logged-in,Blackboard Learn,2021-09-13,14:55:29
ltp74,Linda Parsons,logged-in,PuTTY,2021-09-13,17:34:34
cpw40,Christopher Walker,logged-in,Blackboard Learn,2021-09-13,21:24:22
rrd53,Robert Dial,logged-in,Blackboard Learn,2021-09-13,22:35:02
gjn92,Guy Norris,logged-in,Tux,2021-09-13,22:40:25
crh70,Claudia Howlett,logged-in,PuTTY,2021-09-14,01:09:39
wad11,William Devries,accessed,Zoom,2021-09-14,01:28:52
jmn37,Jennifer Nowak,logged-in,Blackboard Learn,2021-09-14,05:24:16
rhs91,Robert Santiago,logged-in,PuTTY,2021-09-14,06:15:54
oja80,Olivia Adkins,logged-in,Tux,2021-09-14,09:19:15
cjk19,Charles Kase,accessed,Zoom,2021-09-14,11:03:27
jmp84,Janice Peralta,logged-in,Tux,2021-09-14,14:22:10
dla54,Debbie Allred,created-room,Zoom,2021-09-14,15:18:39
edv13,Earleen Velasquez,accessed,Zoom,2021-09-14,16:19:40
eej71,Ernest Jones,logged-in,Tux,2021-09-14,18:43:31
jmd11,Jeff Davis,logged-in,Tux,2021-09-14,22:35:40
ceg68,Christy Grimsley,logged-in,Tux,2021-09-15,00:41:39
drg72,Deborah Gamble,logged-in,Blackboard Learn,2021-09-15,02:41:22
jdm603,Jessica Martin,logged-in,Degree Works,2021-09-15,05:15:36
mnh22,Margaret Howe,logged-in,Tux,2021-09-15,07:13:58
jgz736,John Zimmerman,logged-in,Blackboard Learn,2021-09-15,10:15:02
jdw181,Joseph Whittington,accessed,Zoom,2021-09-15,13:29:00
kgs36,Kathleen Snell,logged-in,McGraw-Hill Connect,2021-09-15,16:00:07
lew86,Luis Winston,logged-in,Tux,2021-09-15,19:11:21
krs60,Kenneth Smith,accessed,Zoom,2021-09-15,22:36:28
amj40,Ann Jenson,logged-in,Tux,2021-09-15,22:46:05
rnr13,Reba Randall,logged-in,Degree Works,2021-09-15,23:49:47
rmm764,Robert Martin,logged-in,McGraw-Hill Connect,2021-09-16,00:38:02
gck489,Gloria Khan,logged-in,PuTTY,2021-09-16,01:03:40
mtm79,Mitchell Martinez,logged-in,Tux,2021-09-16,02:38:08
bts80,Brendan Stamm,logged-in,PuTTY,2021-09-16,02:46:31
ced18,Cory Davis,accessed,Zoom,2021-09-16,03:24:56
rrl36,Roxanna Linsley,logged-in,PuTTY,2021-09-16,06:15:18
jwb19,Jason Batdorf,logged-in,Tux,2021-09-16,09:21:52
rce32,Rebecca Edwards,logged-in,McGraw-Hill Connect,2021-09-16,12:29:21
jms26,John Samples,logged-in,PuTTY,2021-09-16,13:53:16
jvb94,Jill Bazin,logged-in,PuTTY,2021-09-16,15:02:40
mls94,Michael Smith,accessed,Zoom,2021-09-16,15:35:25
ajg71,Angel Gallaher,accessed,Zoom,2021-09-16,18:54:00
scn91,Sonia Navarro,logged-in,Degree Works,2021-09-16,20:17:43
ajs91,Allen Shoe,logged-in,PuTTY,2021-09-16,21:44:09
lrf339,Lewis Freeborn,logged-in,Degree Works,2021-09-16,22:08:58
nce56,Natalie Eberhardt,logged-in,PuTTY,2021-09-16,22:31:04
jhr74,Jorge Roy,logged-in,PuTTY,2021-09-16,23:57:21
jgn75,Jack Ned,accessed,Zoom,2021-09-17,01:13:51
jab61,Joan Beaudoin,logged-in,PuTTY,2021-09-17,03:26:49
smk269,Sheila Kenan,logged-in,Degree Works,2021-09-17,05:49:12
snh35,Stacy Hunt,logged-in,Tux,2021-09-17,06:11:41
bsg16,Bernice Gill,logged-in,Blackboard Learn,2021-09-17,07:06:09
cjm96,Christopher Maloney,logged-in,Tux,2021-09-17,10:22:43
cjj94,Carl Jones,logged-in,Degree Works,2021-09-17,10:38:48
mjo54,Michael Oliva,logged-in,McGraw-Hill Connect,2021-09-17,12:38:08
rag35,Ronnie Greigo,logged-in,PuTTY,2021-09-17,14:54:05
rmm764,Robert Martin,logged-in,Degree Works,2021-09-17,17:50:37
rwb891,Rafael Brown,logged-in,PuTTY,2021-09-17,18:22:33
bdw30,Brenda Wylie,accessed,Zoom,2021-09-17,18:56:47
jbc21,Joyce Childress,logged-in,PuTTY,2021-09-17,22:37:59
jbm56,John Millar,logged-in,Tux,2021-09-18,01:18:46
bpf16,Betsy Fish,accessed,Zoom,2021-09-18,01:55:53
rmb66,Russel Brandwein,logged-in,PuTTY,2021-09-18,03:34:33
pjc267,Pamela Crowley,accessed,Zoom,2021-09-18,06:54:51
abs824,Alice Schlenker,logged-in,McGraw-Hill Connect,2021-09-18,09:07:10
jbm41,Joel Moniz,logged-in,Tux,2021-09-18,09:11:52
jpj83,Jane Johnson,logged-in,Tux,2021-09-18,11:37:31
hld63,Helen Drake,logged-in,Degree Works,2021-09-18,15:33:37
slb503,Sandra Brown,logged-in,Degree Works,2021-09-18,18:31:43
mmw13,Michael Wilkinson,logged-in,McGraw-Hill Connect,2021-09-18,21:04:18
bws48,Beth Santiago,logged-in,Degree Works,2021-09-18,21:54:05
gsn25,Gregory Nance,logged-in,Tux,2021-09-18,23:10:46
tmf301,Tina Flores,accessed,Zoom,2021-09-18,23:24:30
als82,Allen Smith,logged-in,McGraw-Hill Connect,2021-09-18,23:40:38
djs84,David Sammarco,logged-in,Tux,2021-09-19,02:34:22
spa45,Sarah Ayala,logged-in,Degree Works,2021-09-19,04:31:43
hmh90,Heather Houser,logged-in,PuTTY,2021-09-19,06:22:55
gfw77,Gerald Winslett,accessed,Zoom,2021-09-19,06:27:08
sdm57,Steven Malin,logged-in,Blackboard Learn,2021-09-19,08:46:39
wrg17,William Gallegos,logged-in,Blackboard Learn,2021-09-19,09:39:54
tcr36,Terence Reeder,accessed,Zoom,2021-09-19,13:37:29
rjw622,Rudy Westberry,logged-in,Degree Works,2021-09-19,14:30:43
cws95,Carl Stark,logged-in,McGraw-Hill Connect,2021-09-19,15:51:32
phb85,Patrick Brund,logged-in,Blackboard Learn,2021-09-19,17:20:17
bmb30,Billy Behrmann,accessed,Zoom,2021-09-19,20:02:51
fjb76,Fern Bianchi,logged-in,Degree Works,2021-09-19,20:14:15
djd264,David Douglas,logged-in,Blackboard Learn,2021-09-19,22:07:43
rdf51,Russell Fuentes,logged-in,Tux,2021-09-20,00:25:04
jjf37,Jack Field,logged-in,Degree Works,2021-09-20,01:11:51
jrv74,Joseph Vian,logged-in,Degree Works,2021-09-20,02:00:23
lvr53,Lisa Ramsey,logged-in,PuTTY,2021-09-20,04:22:05
jmm91,Jeanne Mcdonald,logged-in,McGraw-Hill Connect,2021-09-20,04:31:50
jcc18,Juanita Chavez,created-room,Zoom,2021-09-20,06:42:41
mmp197,Mark Palmer,accessed,Zoom,2021-09-20,10:18:51
dsb19,Doris Burmeister,logged-in,Tux,2021-09-20,11:47:18
ajb25,Andrea Bratton,logged-in,Degree Works,2021-09-20,12:32:13
jhr39,James Rodriguez,logged-in,McGraw-Hill Connect,2021-09-20,15:50:34
shp82,Shirley Parker,logged-in,McGraw-Hill Connect,2021-09-20,19:16:52
ndh35,Nellie Honeycutt,logged-in,Degree Works,2021-09-20,22:43:37
dba15,Dennis Addison,logged-in,PuTTY,2021-09-20,23:51:54
lpr99,Loyd Reese,logged-in,PuTTY,2021-09-21,02:41:25
ltl11,Lucille Lundy,logged-in,McGraw-Hill Connect,2021-09-21,05:21:58
ltb94,Lois Barbee,logged-in,PuTTY,2021-09-21,08:37:38
vrz28,Virginia Zorn,logged-in,PuTTY,2021-09-21,09:28:28
omg53,Odessa Gore,logged-in,Blackboard Learn,2021-09-21,12:42:36
apc57,Avery Combs,logged-in,Blackboard Learn,2021-09-21,14:47:28
jbf97,Jamar Freeland,created-room,Zoom,2021-09-21,17:01:09
mjc31,Michael Connor,logged-in,Degree Works,2021-09-21,20:40:27
wdp41,William Pitts,logged-in,Blackboard Learn,2021-09-21,23:20:03
mta838,Matthew Andrews,logged-in,Blackboard Learn,2021-09-22,00:08:05
jbs75,Juan Stensrud,logged-in,Tux,2021-09-22,03:51:47
dag56,Dora Greer,logged-in,Degree Works,2021-09-22,07:15:40
mlm63,Marsha Meyer,logged-in,Blackboard Learn,2021-09-22,10:31:13
fws23,Frank Scott,logged-in,PuTTY,2021-09-22,13:08:19
vss331,Vicki Sims,logged-in,Degree Works,2021-09-22,16:23:37
vsg41,Victor Garcia,logged-in,Tux,2021-09-22,18:04:26
gtr73,Geralyn Reed,logged-in,McGraw-Hill Connect,2021-09-22,19:45:30
lcb57,Lindsay Byrd,accessed,Zoom,2021-09-22,22:36:15
htp459,Howard Prine,logged-in,Blackboard Learn,2021-09-22,22:56:22
mla42,Mai Arnone,logged-in,Tux,2021-09-22,22:59:17
drs574,Dave Seiwell,logged-in,McGraw-Hill Connect,2021-09-23,02:10:54
dmg415,Dwayne Gardner,logged-in,Tux,2021-09-23,05:40:50
bdo47,Brendan Olsen,accessed,Zoom,2021-09-23,08:47:49
rjw78,Robert Williams,logged-in,McGraw-Hill Connect,2021-09-23,10:05:07
ldb18,Leslie Bromley,logged-in,PuTTY,2021-09-23,11:11:23
jrb76,Jesus Baggett,logged-in,Degree Works,2021-09-23,13:59:34
ccr37,Candice Reid,logged-in,McGraw-Hill Connect,2021-09-23,17:21:11
asp19,Angelika Peebles,logged-in,McGraw-Hill Connect,2021-09-23,20:14:02
dcb98,Donald Beckman,logged-in,PuTTY,2021-09-23,23:58:24
ddb54,Delmar Barham,logged-in,McGraw-Hill Connect,2021-09-24,01:57:08
jcl74,Jeffrey Leggett,logged-in,PuTTY,2021-09-24,04:37:14
dlm92,Donna Marotti,logged-in,Blackboard Learn,2021-09-24,05:12:09
jgr73,Jeffrey Reed,logged-in,McGraw-Hill Connect,2021-09-24,05:27:03
agc76,Alicia Cyr,logged-in,McGraw-Hill Connect,2021-09-24,05:43:34
gds15,George Silkenson,logged-in,Degree Works,2021-09-24,07:47:09
dvf48,David Forrest,logged-in,Degree Works,2021-09-24,08:46:38
mjt455,Michael Turner,logged-in,Blackboard Learn,2021-09-24,09:38:37
cdd302,Carol Devilla,logged-in,Degree Works,2021-09-24,12:47:14
cky83,Cynthia Yeager,logged-in,McGraw-Hill Connect,2021-09-24,13:54:34
veo23,Veronica Overby,logged-in,McGraw-Hill Connect,2021-09-24,15:53:09
djm301,David May,logged-in,PuTTY,2021-09-24,18:05:42
nld63,Norma Dawes,logged-in,Blackboard Learn,2021-09-24,21:00:16
bab656,Bill Burnette,logged-in,Degree Works,2021-09-24,23:00:12
jem50,Joyce Mcilwain,logged-in,Tux,2021-09-25,01:42:06
csh57,Candice Harris,logged-in,Blackboard Learn,2021-09-25,05:31:11
bgl984,Bessie Lucas,logged-in,McGraw-Hill Connect,2021-09-25,05:49:16
egw82,Emmanuel Wray,logged-in,Tux,2021-09-25,06:46:43
crb971,Claude Blackwell,accessed,Zoom,2021-09-25,09:43:08
tam91,Tommy Mcconnell,logged-in,Blackboard Learn,2021-09-25,13:20:51
msp36,Mark Payton,logged-in,Blackboard Learn,2021-09-25,13:39:14
rrs58,Rose Shuler,logged-in,Degree Works,2021-09-25,15:06:47
lti54,Louise Ikehara,created-room,Zoom,2021-09-25,18:13:54
ovt52,Otha Tlumacki,logged-in,Degree Works,2021-09-25,20:03:13
drr30,David Rader,accessed,Zoom,2021-09-25,22:15:40
afp80,Amanda Peterson,accessed,Zoom,2021-09-25,22:19:52
kvl785,Kimberly Lynch,logged-in,McGraw-Hill Connect,2021-09-26,01:56:31
kca36,Kathy Allen,logged-in,Blackboard Learn,2021-09-26,03:29:49
rtv83,Richard Villanueva,logged-in,Degree Works,2021-09-26,04:44:22
tjm63,Terry Manganaro,logged-in,Degree Works,2021-09-26,05:10:05
ixg15,Ian Gusman,logged-in,PuTTY,2021-09-26,08:36:24
mjf49,Matt Finegan,logged-in,McGraw-Hill Connect,2021-09-26,09:33:11
hjg54,Henry Gold,logged-in,PuTTY,2021-09-26,10:46:47
ljw91,Lois Williams,logged-in,McGraw-Hill Connect,2021-09-26,11:39:48
jdr93,Jennifer Rinderer,logged-in,Tux,2021-09-26,14:45:03
akb408,Amanda Bell,logged-in,PuTTY,2021-09-26,16:36:38
faw46,Franklyn Woolwine,logged-in,Degree Works,2021-09-26,19:38:28
mkm83,Micki Maclean,logged-in,Blackboard Learn,2021-09-26,21:11:14
sss36,Stella Scott,logged-in,Tux,2021-09-26,21:46:17
mpq33,Mark Quinones,logged-in,Tux,2021-09-26,23:54:04
lda36,Lorrie Antonelli,logged-in,Degree Works,2021-09-27,03:37:09
jis12,Jason Snead,logged-in,PuTTY,2021-09-27,07:23:17
jjm52,Joshua Merritt,logged-in,Tux,2021-09-27,08:35:26
rjs25,Rashad Southerland,logged-in,Degree Works,2021-09-27,09:48:55
